iteration(key)	values
250000 (returns)	280.000	360.000	240.000	280.000	280.000	240.000	360.000	240.000	220.000	280.000	280.000	240.000	280.000	360.000	360.000	220.000	240.000	360.000	220.000	220.000	280.000	240.000	240.000	360.000	240.000	240.000	280.000	240.000	240.000	240.000	220.000	280.000	280.000	240.000	240.000	180.000	240.000	240.000	240.000	380.000	360.000	220.000	280.000	360.000	220.000	360.000	360.000	360.000	280.000	360.000	400.000	280.000	380.000	220.000	320.000	320.000	360.000	220.000	260.000	220.000	220.000	360.000	220.000	300.000	220.000	220.000	240.000	300.000	220.000	300.000	320.000	360.000	220.000	220.000	280.000	280.000	280.000	240.000	280.000	240.000	220.000	280.000	260.000	340.000	240.000	260.000	240.000	220.000	200.000	240.000	240.000	200.000	240.000	220.000	220.000	220.000	240.000	220.000	180.000	280.000	260.000	360.000	240.000	220.000	220.000	280.000	220.000	260.000	220.000	280.000	220.000	280.000	240.000	360.000	280.000	260.000	240.000	360.000	220.000	160.000	320.000	280.000	280.000	360.000	360.000	220.000	220.000	240.000	280.000	280.000	220.000	240.000	280.000	220.000	240.000
500000 (returns)	740.000	480.000	420.000	380.000	380.000	460.000	220.000	420.000	380.000	440.000	380.000	420.000	420.000	440.000	460.000	400.000	460.000	500.000	420.000	380.000	300.000	380.000	460.000	380.000	420.000	460.000	420.000	420.000	380.000	340.000	380.000	460.000	420.000	420.000	380.000	380.000	380.000	460.000	540.000	420.000	420.000	680.000	460.000	460.000	460.000	580.000	380.000	420.000	420.000	380.000	520.000	420.000	460.000	380.000	560.000	420.000	580.000	340.000	500.000	460.000	180.000	180.000	460.000	420.000	580.000	540.000	640.000	460.000	300.000	380.000	260.000	420.000	480.000	460.000	420.000	280.000	640.000	400.000	380.000	380.000	720.000	340.000	720.000	420.000	420.000	580.000	380.000	340.000	420.000	380.000	380.000	320.000	420.000	380.000	560.000	640.000	460.000	480.000	420.000	420.000	380.000	420.000	500.000	520.000	420.000	520.000	580.000	480.000	380.000	420.000	460.000	680.000	400.000
750000 (returns)	700.000	340.000	340.000	400.000	340.000	460.000	620.000	380.000	380.000	340.000	340.000	520.000	340.000	280.000	340.000	400.000	680.000	320.000	560.000	300.000	440.000	340.000	400.000	340.000	360.000	260.000	400.000	380.000	360.000	380.000	500.000	380.000	480.000	500.000	380.000	560.000	560.000	600.000	340.000	380.000	340.000	340.000	340.000	400.000	460.000	380.000	340.000	380.000	340.000	440.000	340.000	580.000	740.000	380.000	480.000	320.000	340.000	340.000	720.000	340.000	320.000	340.000	380.000	480.000	340.000	440.000	380.000	580.000	340.000	360.000	340.000	560.000	500.000	400.000	320.000	340.000	380.000	560.000	260.000	380.000	380.000	360.000	380.000	560.000	580.000	560.000	560.000	560.000	440.000	340.000	320.000	340.000	600.000	640.000	500.000	340.000	340.000	240.000	340.000	380.000	380.000	340.000	420.000	560.000	560.000	380.000	300.000	340.000	340.000	400.000	380.000	340.000	560.000	340.000	700.000	340.000	560.000	560.000	340.000	380.000	460.000	500.000	340.000	240.000
1000000 (returns)	380.000	520.000	520.000	520.000	520.000	460.000	460.000	520.000	460.000	520.000	460.000	520.000	300.000	300.000	460.000	520.000	400.000	440.000	680.000	500.000	520.000	400.000	400.000	520.000	520.000	520.000	520.000	220.000	400.000	380.000	720.000	600.000	400.000	520.000	520.000	520.000	400.000	520.000	580.000	520.000	440.000	540.000	480.000	460.000	520.000	540.000	300.000	400.000	520.000	300.000	400.000	420.000	520.000	400.000	460.000	520.000	520.000	460.000	380.000	500.000	440.000	520.000	580.000	420.000	700.000	600.000	520.000	380.000	460.000	460.000	540.000	400.000	520.000	520.000	520.000	440.000	400.000	400.000	400.000	720.000	460.000	520.000	520.000	460.000	520.000	400.000	480.000	520.000	500.000	460.000	520.000	520.000	460.000	460.000	460.000	400.000
1250000 (returns)	340.000	200.000	460.000	280.000	320.000	420.000	560.000	400.000	340.000	340.000	380.000	280.000	220.000	240.000	420.000	420.000	420.000	280.000	300.000	340.000	400.000	280.000	400.000	380.000	480.000	400.000	380.000	480.000	340.000	360.000	600.000	340.000	280.000	280.000	280.000	220.000	520.000	300.000	280.000	420.000	380.000	500.000	300.000	200.000	480.000	340.000	780.000	360.000	420.000	420.000	340.000	380.000	280.000	460.000	500.000	420.000	380.000	280.000	420.000	420.000	400.000	420.000	380.000	540.000	280.000	380.000	440.000	560.000	220.000	340.000	460.000	380.000	280.000	420.000	340.000	340.000	280.000	380.000	280.000	180.000	420.000	180.000	480.000	360.000	220.000	380.000	280.000	280.000	420.000	340.000	280.000	420.000	340.000	280.000	420.000	240.000	340.000	420.000	340.000	340.000	340.000	420.000	280.000	420.000	340.000	380.000	420.000	380.000	420.000
1500000 (returns)	860.000	1100.000	620.000	900.000	560.000	980.000	420.000	380.000	560.000	320.000	640.000	740.000	480.000	700.000	640.000	860.000	1100.000	420.000	1100.000	640.000	640.000	1100.000	460.000	520.000	1080.000	420.000	420.000	1100.000	380.000	880.000	420.000	420.000	420.000	420.000	1120.000	380.000	720.000	420.000	420.000	620.000	580.000	720.000	240.000	420.000	420.000	800.000	520.000	560.000	700.000	680.000	420.000	680.000	560.000	900.000	580.000	780.000	700.000	640.000	860.000	300.000	520.000	560.000	760.000	560.000	560.000	760.000	860.000	640.000	420.000	560.000	580.000	600.000	1060.000	1180.000	640.000	340.000	740.000	860.000	780.000	1300.000	560.000	900.000	560.000	960.000	1080.000	1020.000	420.000	1200.000	620.000	420.000	500.000	1260.000	560.000	660.000
1750000 (returns)	1540.000	960.000	1760.000	1340.000	1240.000	1540.000	1200.000	1720.000	1260.000	1160.000	1340.000	1160.000	1080.000	1100.000	1320.000	1380.000	800.000	1640.000	1400.000	1420.000	1340.000	1300.000	1340.000	1340.000	1540.000	1420.000	1340.000	1160.000	1180.000	1340.000	1640.000	1220.000	1480.000	1360.000	1460.000	1380.000	1320.000	1420.000	1720.000	1300.000	1240.000	1360.000	1520.000	1500.000	1400.000	1240.000	1240.000	1180.000	1280.000	1620.000	1040.000	1180.000	1380.000	1500.000	1280.000	1240.000	1180.000	1240.000	1380.000	1280.000	1240.000	1120.000	1180.000	1080.000	1660.000	1560.000
2000000 (returns)	660.000	540.000	860.000	960.000	1000.000	1000.000	940.000	1000.000	1120.000	1220.000	1560.000	800.000	580.000	960.000	1340.000	660.000	1000.000	1000.000	680.000	700.000	900.000	960.000	980.000	1000.000	880.000	760.000	700.000	1000.000	720.000	1100.000	660.000	1000.000	960.000	1000.000	720.000	1000.000	1340.000	1060.000	1000.000	1120.000	1160.000	680.000	680.000	1280.000	620.000	1140.000	960.000	1280.000	980.000	980.000	1420.000	1140.000	660.000	960.000	1120.000	1000.000	1000.000	960.000	1000.000	540.000	360.000	960.000	1020.000	1000.000	1000.000	960.000	740.000	780.000	400.000	1000.000	960.000	620.000	1000.000	1220.000	660.000	980.000	1000.000	860.000	520.000	1000.000	680.000	860.000	960.000	680.000	1460.000
2250000 (returns)	1920.000	2180.000	1840.000	1840.000	2200.000	2240.000	2040.000	1920.000	2140.000	2140.000	2160.000	1920.000	2180.000	1920.000	2180.000	1640.000	1900.000	1920.000	2260.000	1920.000	2200.000	1720.000	1640.000	1920.000	1920.000	2180.000	1400.000	2180.000	1980.000	1920.000	1920.000	2220.000	2020.000	1920.000	2240.000	1960.000	1960.000	1960.000	2160.000	2180.000	1900.000	1880.000	2060.000	1900.000	2180.000	2140.000	1720.000	1920.000	1880.000	1960.000	1960.000	2060.000	2180.000	1900.000	2080.000	1400.000	2060.000	2240.000	1660.000
2500000 (returns)	2360.000	2380.000	2280.000	2260.000	2360.000	2260.000	2360.000	2160.000	2300.000	2260.000	1980.000	2300.000	2060.000	2300.000	2260.000	1980.000	1680.000	2320.000	2260.000	2360.000	1980.000	2360.000	2300.000	2300.000	2340.000	2060.000	2360.000	2300.000	2220.000	2360.000	2360.000	2300.000	2200.000	2280.000	2200.000	1980.000	2300.000	2320.000	1980.000	2260.000	1980.000	2300.000	2320.000	2360.000	2080.000	1980.000	2320.000	2300.000	2360.000	2180.000	2160.000	2280.000	2280.000	2280.000	2240.000	2220.000
2750000 (returns)	2380.000	2380.000	2380.000	2320.000	2420.000	2380.000	2400.000	2360.000	2380.000	2420.000	2420.000	2380.000	2400.000	2440.000	2360.000	2320.000	2400.000	2380.000	2320.000	2420.000	2360.000	2420.000	2340.000	2420.000	2360.000	2380.000	2420.000	2380.000	2320.000	2360.000	2360.000	2360.000	2420.000	2380.000	2420.000	2420.000	2380.000	2320.000	2360.000	2360.000	2420.000	2380.000	2400.000	2420.000	2420.000	2440.000	2400.000	2360.000	2380.000	2360.000	2380.000	2380.000	2380.000	2440.000	2340.000
3000000 (returns)	2440.000	2420.000	2440.000	2460.000	2420.000	2440.000	2400.000	2440.000	2360.000	2420.000	2420.000	2360.000	2420.000	2360.000	2400.000	2380.000	2380.000	2440.000	2360.000	2400.000	2420.000	2440.000	2440.000	2400.000	2480.000	2420.000	2460.000	2340.000	2380.000	2420.000	2340.000	2460.000	2460.000	2420.000	2400.000	2460.000	2460.000	2420.000	2360.000	2420.000	2360.000	2340.000	2400.000	2400.000	2420.000	2440.000	2360.000	2440.000	2400.000	2440.000	2360.000	2460.000	2440.000	2420.000	2360.000
3250000 (returns)	2420.000	2420.000	2560.000	2500.000	2520.000	2460.000	2520.000	2540.000	2520.000	2460.000	2480.000	2480.000	2460.000	2500.000	2420.000	2440.000	2460.000	2460.000	2500.000	2500.000	2500.000	2500.000	2500.000	2500.000	2460.000	2480.000	2520.000	2520.000	2540.000	2520.000	2540.000	2460.000	2520.000	2520.000	2460.000	2480.000	2340.000	2520.000	2520.000	2460.000	2460.000	2480.000	2460.000	2500.000	2460.000	2460.000	2460.000	2460.000	2520.000	2420.000	2460.000	2460.000	2520.000	2540.000	2500.000
3500000 (returns)	2460.000	2400.000	2500.000	2440.000	2500.000	2440.000	2420.000	2460.000	2440.000	2520.000	2500.000	2500.000	2420.000	2460.000	2500.000	2500.000	2480.000	2480.000	2500.000	2460.000	2500.000	2500.000	2460.000	2440.000	2420.000	2500.000	2460.000	2440.000	2500.000	2460.000	2460.000	2460.000	2460.000	2500.000	2500.000	2500.000	2500.000	2440.000	2500.000	2420.000	2500.000	2420.000	2460.000	2460.000	2460.000	2440.000	2480.000	2440.000	2500.000	2460.000	2460.000	2540.000	2420.000	2500.000	2460.000
3750000 (returns)	2520.000	2560.000	2520.000	2540.000	2520.000	2520.000	2540.000	2540.000	2540.000	2540.000	2540.000	2540.000	2520.000	2540.000	2540.000	2540.000	2500.000	2520.000	2540.000	2540.000	2560.000	2520.000	2540.000	2500.000	2520.000	1940.000	2520.000	2540.000	2520.000	2540.000	2520.000	2520.000	2540.000	2540.000	2520.000	2520.000	2520.000	1940.000	2460.000	2540.000	2540.000	2540.000	2500.000	2480.000	2540.000	2540.000	2520.000	2560.000	2520.000	2520.000	2520.000	2520.000	2520.000	2520.000	2540.000
4000000 (returns)	2540.000	2520.000	2540.000	2540.000	2520.000	2540.000	2560.000	2560.000	2540.000	2480.000	2560.000	2560.000	2540.000	2520.000	2560.000	2540.000	2560.000	2560.000	2540.000	2540.000	2500.000	2520.000	2560.000	2560.000	2520.000	2520.000	2560.000	2520.000	2540.000	2500.000	2540.000	2520.000	2520.000	2560.000	2540.000	2560.000	2560.000	2540.000	2540.000	2560.000	2540.000	2380.000	2540.000	2560.000	2560.000	2540.000	2540.000	2380.000	2520.000	2520.000	2520.000	2540.000	2560.000	2540.000	2380.000
4250000 (returns)	2240.000	2560.000	2560.000	2520.000	2580.000	2500.000	2540.000	2560.000	2500.000	2240.000	2560.000	2560.000	2560.000	2560.000	2560.000	2240.000	2540.000	2540.000	2500.000	2540.000	2580.000	2560.000	2520.000	2500.000	2560.000	2520.000	2560.000	2580.000	2560.000	2540.000	2540.000	2560.000	2520.000	2560.000	2580.000	2540.000	2500.000	2240.000	2520.000	2520.000	2240.000	2560.000	2240.000	2400.000	2540.000	2240.000	2540.000	2560.000	2500.000	2500.000	2560.000	2520.000	2560.000	2560.000	2560.000	2240.000
4500000 (returns)	2560.000	2560.000	2560.000	2560.000	2520.000	2280.000	2260.000	2580.000	2260.000	2560.000	2560.000	2540.000	2260.000	2560.000	2240.000	2260.000	2580.000	2560.000	2560.000	2560.000	2560.000	2260.000	2540.000	2560.000	2520.000	2540.000	2560.000	2540.000	2580.000	2560.000	2560.000	2260.000	2560.000	2560.000	2560.000	2260.000	2560.000	2260.000	2260.000	2540.000	2540.000	2560.000	2560.000	2520.000	2560.000	2540.000	2260.000	2540.000	2560.000	2260.000	2540.000	2260.000	2540.000	2560.000	2260.000	2560.000
4750000 (returns)	2540.000	2540.000	2520.000	2520.000	2560.000	2500.000	2560.000	2520.000	2520.000	2520.000	2540.000	2540.000	2560.000	2520.000	2540.000	2540.000	2540.000	2560.000	2520.000	2540.000	2560.000	2560.000	2540.000	2560.000	2500.000	2560.000	2560.000	2520.000	2520.000	2560.000	2520.000	2520.000	2520.000	2540.000	2280.000	2520.000	2560.000	2560.000	2520.000	2520.000	2540.000	2520.000	2520.000	2560.000	2540.000	2520.000	2540.000	2560.000	2540.000	2520.000	2520.000	2540.000	2560.000	2520.000	2560.000
5000000 (returns)	2600.000	2580.000	2520.000	2580.000	2540.000	2580.000	2580.000	2540.000	2580.000	2540.000	2540.000	2540.000	2600.000	2540.000	2600.000	2580.000	2580.000	2540.000	2580.000	2580.000	2520.000	2580.000	2540.000	2560.000	2580.000	2580.000	2540.000	2540.000	2560.000	2580.000	2580.000	2560.000	2540.000	2580.000	2540.000	2520.000	2600.000	2540.000	2580.000	2540.000	2600.000	2600.000	2580.000	2560.000	2580.000	2580.000	2520.000	2580.000	2560.000	2540.000	2600.000	2540.000	2580.000	2560.000	2580.000
5250000 (returns)	2500.000	2500.000	2500.000	2560.000	2560.000	2580.000	2600.000	2540.000	2560.000	2560.000	2560.000	2560.000	2560.000	2520.000	2600.000	2560.000	2520.000	2560.000	2540.000	2500.000	2560.000	2560.000	2600.000	2580.000	2500.000	2560.000	2560.000	2500.000	2560.000	2560.000	2560.000	2620.000	2560.000	2500.000	2580.000	2560.000	2540.000	2580.000	2620.000	2480.000	2560.000	2500.000	2560.000	2500.000	2620.000	2500.000	2600.000	2560.000	2560.000	2560.000	2620.000	2560.000	2520.000	2560.000	2620.000
5500000 (returns)	2600.000	2560.000	2580.000	2600.000	2540.000	2600.000	2600.000	2600.000	2540.000	2580.000	2580.000	2600.000	2560.000	2540.000	2600.000	2560.000	2580.000	2560.000	2600.000	2580.000	2540.000	2540.000	2540.000	2560.000	2540.000	2540.000	2540.000	2580.000	2580.000	2580.000	2540.000	2600.000	2580.000	2560.000	2540.000	2560.000	2540.000	2600.000	2540.000	2580.000	2540.000	2600.000	2580.000	2580.000	2580.000	2620.000	2620.000	2580.000	2600.000	2600.000	2600.000	2540.000	2580.000	2580.000	2580.000
5750000 (returns)	2520.000	2560.000	2520.000	2560.000	2580.000	2520.000	2540.000	2540.000	2560.000	2560.000	2520.000	2560.000	2540.000	2560.000	2540.000	2520.000	2540.000	2560.000	2320.000	2560.000	2540.000	2560.000	2560.000	2580.000	2560.000	2560.000	2540.000	2560.000	2560.000	2560.000	2580.000	2580.000	2540.000	2560.000	2560.000	2560.000	2580.000	2560.000	2560.000	2540.000	2560.000	2560.000	2560.000	2560.000	2520.000	2560.000	2560.000	2520.000	2580.000	2540.000	2560.000	2540.000	2540.000	2560.000	2560.000
6000000 (returns)	2580.000	2540.000	2540.000	2560.000	2580.000	2540.000	2560.000	2580.000	2560.000	2560.000	2540.000	2580.000	2580.000	2560.000	2580.000	2580.000	2560.000	2580.000	2600.000	2580.000	2560.000	2560.000	2600.000	2580.000	2580.000	2580.000	2580.000	2580.000	2560.000	2560.000	2540.000	2560.000	2560.000	2540.000	2560.000	2580.000	2580.000	2560.000	2580.000	2540.000	2540.000	2560.000	2580.000	2580.000	2560.000	2560.000	2560.000	2580.000	2560.000	2560.000	2580.000	2560.000	2620.000	2540.000	2540.000
