iteration(key)	values
5000 (returns)	-8.128	-5.466	50.000	-7.149	-6.250	-6.667	50.000	50.000	-7.784	-9.926	-8.461	-5.771	50.000	-7.153	-5.631	-6.178	-6.651	-9.115	-5.910	-5.526	-5.604	-5.769	-9.421	-5.477	-5.454	-6.640	-0.028	50.000	-5.901	-6.683	-6.664	-5.524	50.000	-5.769	-5.777	-5.800	-7.153	-6.189	-6.662	-0.023	-6.235	-6.666	-5.616	50.000	-5.816	-8.632	-6.628	-6.641	50.000	-6.218	-6.198	50.000	50.000	-5.757	-5.786	50.000	-6.206	-8.212	-6.659	-6.192	-7.155	-5.436	-5.768	-5.514	-8.660	-6.177	-5.629	-5.891	-6.193	-5.751	50.000	-6.231	50.000	-6.645	-5.843	-6.215	-5.765	-6.659	50.000	-5.881	-8.707	-5.807	-8.678	-8.675	-6.648	-6.206	-5.843	-6.658	-6.212	-5.751	-0.068	-8.675	-6.200	-5.623	50.000	-5.971	-5.915	-8.831	-7.161	-5.873
10000 (returns)	-12.465	-6.148	-5.453	-5.603	-6.622	-5.726	-5.772	-5.632	-6.176	-8.134	-6.149	-5.527	-5.453	-7.163	-5.740	-7.138	-5.580	-5.618	-8.608	-5.840	-5.719	-6.190	-6.634	50.000	-0.386	-0.278	-5.548	-0.009	50.000	-6.618	-6.163	-6.195	-5.854	-5.980	-5.884	50.000	-6.226	-5.637	-5.893	-5.526	-6.680	-5.397	50.000	50.000	-0.158	-8.143	-5.500	-7.139	50.000	-5.523	-5.788	-0.070	-5.761	-5.687	-5.550	-6.212	-5.484	50.000	-5.853	-6.181	-5.668	-6.201	-6.166	-5.568	-6.178	-6.169	-0.119	50.000	-6.221	-7.144	-0.383	-6.219	-0.132	-5.868	-5.556	50.000	-5.739	-5.551	-0.306	-5.863	-5.756	-8.180	-5.761	-5.838	50.000	-5.659	-8.292	-5.794	-5.584	-6.181	-11.406	-0.132	-5.499	-6.202	-5.530	-5.461	-0.217	-6.168	-5.547	-7.744
15000 (returns)	-7.170	-7.738	-8.766	-6.245	-8.181	50.000	-6.644	50.000	-6.659	-5.845	-6.627	50.000	-0.089	50.000	-7.941	50.000	-5.949	50.000	-6.638	-5.767	-7.159	-5.538	-9.364	50.000	50.000	-7.685	-5.970	-5.753	-0.002	-6.158	-7.159	-6.149	-6.653	-8.769	-9.430	-7.164	-6.238	-5.849	-5.736	50.000	50.000	-7.727	-13.046	-7.897	-5.534	-7.162	-7.931	-6.220	-5.792	-7.838	-5.475	-5.522	-5.519	-5.645	-12.910	-5.637	-5.732	-6.655	-8.203	-7.163	-6.186	-6.261	50.000	-6.182	50.000	-5.791	50.000	50.000	-15.036	-6.646	-6.184	-9.904	-5.639	-5.737	-0.244	-7.568	-15.232	-7.894	-5.800	-6.629	50.000	-9.914	-5.812	-6.640	-7.859	-7.168	-5.914	50.000	-9.533	-6.256	-6.162	-5.813	-6.217	-8.199	-5.564	-5.832	-5.499	50.000	-5.540	-5.447
20000 (returns)	50.000	-7.577	-5.574	-0.313	50.000	-0.197	-5.540	-5.761	-0.326	-0.149	-5.651	-5.733	-5.785	-5.855	-5.467	-5.505	-14.562	-0.833	-0.294	-0.397	-5.786	-5.517	-5.556	-6.202	-0.061	-5.673	50.000	-5.776	-5.779	50.000	50.000	-0.119	-10.587	-6.206	50.000	-5.613	-9.920	-5.896	-0.171	-5.796	-8.805	-0.061	-0.145	-5.882	-0.101	-0.189	-5.593	-0.093	-7.162	-0.366	-5.678	-5.776	-0.820	-0.512	-6.626	-5.418	-6.208	-0.388	-6.167	-7.577	-5.948	-5.860	-6.651	-0.114	-6.146	-6.645	-0.197	-5.451	-6.619	-0.049	-0.636	-0.079	-5.529	-6.211	-5.972	-9.585	-6.638	-5.716	-0.079	-5.879	-8.355	50.000	-0.338	-0.485	-0.228	-5.650	50.000	-5.644	-5.463	-6.143	-5.504	-5.452	-6.155	-0.131	-0.093	-0.239	-5.729	-5.818	-15.573	-6.142
25000 (returns)	-5.707	-6.149	-5.850	-5.876	50.000	50.000	-7.595	-0.095	-5.882	-6.181	-7.643	-6.182	-6.632	-6.139	-7.620	-6.179	-1.074	-7.763	-5.765	-6.197	-6.182	-7.690	-5.781	-5.822	50.000	-6.184	-5.533	-7.631	-0.029	-6.149	-6.129	-6.627	-7.143	-6.187	-6.165	-6.611	-7.146	50.000	-0.737	50.000	-15.696	-1.226	-7.675	-5.742	-7.626	-6.617	-6.648	50.000	-7.663	50.000	-7.694	-7.908	-1.200	-5.793	-7.660	-8.946	-6.173	-5.808	-0.756	-0.890	-5.530	-6.620	50.000	-5.792	50.000	50.000	-0.161	50.000	-7.682	-6.156	-7.719	-0.138	-5.253	-5.488	50.000	50.000	-6.126	-5.774	-5.444	50.000	50.000	-6.180	-5.834	-7.147	-5.760	-0.443	-7.655	50.000	50.000	-16.442	50.000	-9.061	-7.701	-7.720	-5.832	-5.751	-7.157	-5.515	-7.566	50.000
30000 (returns)	-7.694	-5.801	-6.183	-5.715	-6.142	50.000	-6.613	-6.625	50.000	-5.605	-0.067	-6.181	50.000	-6.627	-5.829	50.000	-6.627	-5.714	-5.769	50.000	-1.102	-0.613	50.000	-0.298	-15.998	-8.425	-5.717	-8.337	-5.751	-0.101	-14.902	-0.317	-15.740	-5.769	-5.435	50.000	-1.160	-0.079	-6.621	50.000	-7.690	50.000	50.000	-6.610	50.000	-6.183	50.000	50.000	-6.135	-5.760	50.000	-7.672	-6.159	-0.996	50.000	-7.707	-5.375	-6.160	-6.142	-7.672	-0.061	-0.086	50.000	-5.583	50.000	-6.179	50.000	-0.552	50.000	50.000	-7.804	-0.101	-0.392	50.000	-6.140	-0.368	-7.713	-7.713	-7.720	-6.171	-5.565	-5.818	-5.549	-9.186	-6.187	50.000	-6.176	-0.006	-5.716	-6.626	-6.170	-15.289	50.000	-0.423	50.000	-0.642	-14.979	-0.158	-5.684	50.000
35000 (returns)	50.000	-6.135	-6.638	-5.507	50.000	-5.803	-0.911	-6.642	-5.812	50.000	50.000	-8.106	-7.680	-6.181	-0.837	-6.630	50.000	-6.177	-9.929	50.000	-5.571	-9.153	-5.586	-5.752	-7.151	50.000	-7.178	50.000	-6.137	-7.177	50.000	-11.169	-7.161	-5.518	50.000	-7.159	-5.443	50.000	50.000	-5.755	-10.308	50.000	-0.367	-5.854	50.000	-7.684	50.000	-6.198	-6.157	50.000	-6.201	-10.826	-5.809	50.000	-5.858	50.000	-0.748	-6.199	-8.942	-6.139	-6.137	-5.612	-7.138	-0.010	-5.604	50.000	-5.389	-5.595	50.000	-9.604	-5.410	-8.811	-5.586	-0.531	-5.456	-0.737	-5.817	50.000	-5.617	-7.178	-7.396	50.000	50.000	-10.148	50.000	50.000	-5.591	50.000	-0.133	50.000	50.000	-5.385	-5.209	-7.394	-8.872	50.000	50.000	-5.608	-5.761	-5.557
40000 (returns)	-6.156	50.000	-0.152	-19.401	-5.269	-6.636	-12.554	-6.645	-6.650	-0.355	-5.863	50.000	50.000	-5.655	-0.295	50.000	-0.418	50.000	-20.031	50.000	50.000	-0.091	-5.807	-6.607	-5.706	50.000	-7.134	-7.144	-5.859	-5.618	-6.647	-5.563	-5.541	-5.931	-9.455	-5.486	-6.654	50.000	-13.830	-20.024	-5.585	-5.849	-5.785	50.000	-0.579	-19.146	-7.839	-6.216	-9.478	-0.578	-0.171	-5.495	50.000	-8.873	-6.643	-5.704	-6.615	-0.101	-7.816	-5.739	-5.590	-5.528	-20.026	-0.525	-5.527	-6.152	50.000	-5.463	-5.612	-6.154	50.000	-6.608	-6.187	-7.146	-7.850	-9.579	-14.964	-6.172	-20.040	-7.147	50.000	-6.173	-5.532	-5.553	-8.867	-5.208	-6.149	-0.509	-20.055	-6.200	-5.732	50.000	-7.760	-6.171	-6.200	50.000	-6.181	-5.737	-5.852	-6.601
45000 (returns)	-6.277	-7.766	50.000	-14.734	-9.539	-5.877	-5.629	-6.239	-18.940	50.000	50.000	-0.522	-6.263	-15.403	-5.637	-7.377	-7.244	-5.886	-7.867	-14.160	-14.403	-0.149	-18.933	-5.462	-8.939	-13.900	50.000	-7.257	-0.055	-10.196	-5.829	-5.499	-0.071	50.000	-0.217	50.000	-7.910	-20.001	-0.298	-0.676	-14.384	-0.218	-8.938	-5.590	-5.611	-7.795	-13.924	-7.841	-6.310	-15.073	-0.561	50.000	-5.611	-7.288	-7.821	-0.080	-15.156	-7.785	-12.490	-17.605	-5.901	-12.084	50.000	-9.608	-7.829	-0.259	-6.666	-15.048	50.000	-5.544	-5.619	-5.844	-0.049	-7.196	-0.490	-13.891	-15.037	50.000	-5.567	-5.657	-13.642	-14.116	-14.040	-6.278	-7.268	-7.258	-6.753	50.000	50.000	-20.034	-7.832	50.000	-6.690	-13.302	50.000	50.000	-7.183	50.000	-0.611	50.000
50000 (returns)	50.000	-0.666	-0.746	-5.574	50.000	50.000	-0.493	-5.662	-6.197	-6.180	-8.800	50.000	-5.757	-5.665	-5.728	-0.289	-5.522	-0.260	-0.745	-5.872	50.000	-5.785	50.000	-1.239	-5.531	50.000	-0.708	-0.396	-0.180	-0.095	-5.539	-0.038	-5.870	-0.105	-6.665	-7.422	50.000	50.000	-6.215	-0.681	-13.143	50.000	-5.659	-20.040	-5.836	-5.612	-5.793	-14.948	-0.491	50.000	-5.821	50.000	-5.527	-0.773	-6.173	-5.728	-0.168	-5.207	50.000	-12.228	50.000	-7.676	-0.656	-5.504	-14.062	-0.429	-0.016	-0.280	-0.021	-5.525	-0.157	-5.775	-6.190	-4.541	-5.761	-5.551	50.000	-6.211	-14.215	-6.183	-0.590	-0.182	-0.398	-6.668	-5.792	-5.708	-14.957	-5.271	50.000	-14.284	-0.147	-6.203	50.000	-5.552	-11.143	50.000	-9.931	-6.242	-5.956	-12.993
