iteration(key)	values
5000 (returns)	-6.623	-6.172	-6.204	-6.644	-5.642	-5.750	-7.114	-6.649	-6.167	-6.172	-7.128	-5.800	-5.781	-6.225	-6.606	-5.786	-6.171	-6.180	-5.759	-7.112	-7.128	-5.908	-7.154	-6.155	-6.616	-6.173	-6.605	-6.176	-6.157	-7.716	-6.161	-6.203	-7.128	-6.147	-6.640	-5.830	-6.195	-5.443	-6.625	-5.822	-6.156	-6.170	-6.619	-5.809	-7.132	-5.467	-6.196	-5.660	-6.614	-5.867	-6.200	-5.827	-7.150	-5.650	-7.711	-6.607	-7.160	-5.491	-7.126	-6.185	-6.673	-7.127	-7.691	-6.619	-7.127	-5.730	-5.784	-7.144	-6.190	-7.127	-5.385	-5.965	-5.429	-7.161	-6.150	-7.149	-5.820	-7.127	-5.906	-7.709	-5.480	-7.158	-7.151	-7.132	-5.681	-5.823	-7.713	-6.615	-5.711	-5.632	-5.535	-5.832	-5.934	-6.610	-5.843	-7.127	-5.908	-6.635	-5.967	-7.138
10000 (returns)	-14.437	-17.774	-17.334	-14.125	50.000	-17.824	-18.092	-8.886	-14.531	-14.455	-16.394	-16.224	-14.478	-14.344	-18.156	50.000	-14.300	-14.421	-18.135	50.000	-17.561	-8.823	50.000	50.000	50.000	-18.134	-16.865	-14.094	-17.371	-17.056	-14.035	-16.082	-18.121	50.000	-18.164	-17.720	-17.541	-18.104	-16.779	-17.867	-17.892	-15.334	-14.292	-17.264	-17.123	-17.139	-17.306	-18.142	-14.056	-16.699	-16.042	50.000	-16.113	-17.578	50.000	-17.279	-15.496	-14.630	-18.025	-17.946	-14.267	-18.093	-18.193	-17.902	-15.878	-17.723	-17.523	-15.136	-16.954	-18.093	-17.222	-17.962	-18.149	-17.702	-17.588	-16.507	-17.819	-18.102	-15.454	-14.311	-18.048	-18.134	-17.971	-14.336	-14.592	-14.988	-18.044	-17.946	-17.185	50.000	-18.128	-18.096	-18.130	-17.624	-16.429	50.000	-17.402	-16.443	-17.326	-18.171
15000 (returns)	50.000	-11.327	50.000	50.000	-14.297	50.000	-11.673	50.000	-13.900	-5.485	-10.617	-14.051	50.000	-10.303	-5.788	-10.589	50.000	-5.530	50.000	-13.126	-10.992	-14.145	-5.510	50.000	-11.968	50.000	-9.192	50.000	-14.885	50.000	-5.894	50.000	-5.860	-5.918	-5.592	-14.120	-5.895	50.000	-11.464	-5.500	-11.227	50.000	-9.973	-15.541	50.000	-10.708	-5.945	-15.234	-11.282	-5.891	-14.342	-5.464	-13.242	-14.284	-12.933	50.000	-13.119	-5.507	-14.456	50.000	50.000	50.000	-5.863	-5.882	-9.589	-15.200	50.000	50.000	50.000	-12.340	-5.527	-5.931	50.000	-14.074	-15.646	-11.244	-5.900	-5.769	-13.655	-11.690	50.000	-6.018	50.000	-15.630	-14.596	-5.912	50.000	50.000	50.000	50.000	-10.969	50.000	50.000	-12.233	-15.172	-5.906	-15.860	50.000	50.000	-11.460
20000 (returns)	-14.506	-12.004	-5.575	-17.954	-17.994	-15.249	-12.893	-14.731	-17.696	-20.004	-15.618	-5.844	50.000	-20.034	-8.833	50.000	50.000	-6.386	-20.012	50.000	-16.881	-14.262	-10.305	-19.276	50.000	-17.216	-14.282	-18.632	-14.445	-7.292	-9.264	-13.197	-18.654	50.000	-5.625	-18.478	-20.008	-9.252	50.000	50.000	-12.218	-20.013	50.000	-17.173	-18.745	50.000	-20.028	-5.682	-15.253	-20.032	-12.486	-15.796	-20.009	-13.379	-6.705	-12.723	-17.188	-11.778	-5.682	-17.903	-20.029	-17.700	-12.769	-14.963	-12.743	50.000	-12.537	-6.256	-17.436	-5.509	-13.047	-13.434	50.000	-18.782	50.000	50.000	-17.878	50.000	50.000	-14.302	-20.024	-18.419	-15.293	-17.439	50.000	-14.400	-13.388	-14.440	-17.395	-17.129	-14.099	-17.512	50.000	-12.205	50.000	-17.715	-16.607	-12.939	-14.042	-14.651
25000 (returns)	-12.856	-5.858	50.000	50.000	50.000	-9.464	-5.520	-16.097	-6.339	-5.510	-5.847	50.000	-9.067	-5.847	50.000	-10.254	50.000	-12.570	50.000	-10.776	-16.875	50.000	-9.561	-16.165	50.000	50.000	-10.384	-6.739	-6.288	-6.223	-7.379	-9.888	50.000	-10.010	-10.553	-11.729	-12.120	50.000	-12.622	50.000	-10.082	-9.565	-9.755	-13.147	-6.308	50.000	-11.684	-10.937	-17.729	50.000	-18.153	50.000	50.000	-17.195	50.000	-9.711	-8.993	50.000	-8.541	-5.983	-9.571	-13.509	-17.542	50.000	50.000	-6.284	-10.337	50.000	50.000	50.000	50.000	-8.198	50.000	-14.584	-10.371	-5.933	-5.907	-11.423	-9.696	-13.077	-10.014	-12.910	-12.608	-10.030	-9.581	-10.386	-9.224	50.000	-5.939	50.000	-9.911	50.000	-5.905	50.000	50.000	-11.017	-9.527	50.000	50.000	-10.135
30000 (returns)	-11.460	50.000	-14.471	50.000	-12.330	50.000	-10.465	-17.246	-14.869	50.000	-17.481	-16.911	-15.373	-5.828	-15.439	-5.654	-5.901	50.000	50.000	-12.942	-12.755	50.000	-15.718	-5.598	-15.539	50.000	50.000	-11.119	-5.922	-11.041	-15.595	-11.994	-10.718	50.000	-6.227	-5.884	50.000	-14.760	-15.572	-17.124	-14.699	-15.570	-5.568	-14.137	-12.377	-10.989	50.000	-11.428	-5.788	-10.620	-17.174	-15.088	50.000	-10.689	-10.721	-6.251	-14.052	-5.893	-15.463	-13.246	-5.509	-5.793	-14.047	50.000	50.000	-15.086	-11.009	-17.552	-5.851	50.000	50.000	-12.469	50.000	50.000	-12.512	-5.790	-6.236	-5.463	50.000	-5.523	-16.052	-5.471	-16.128	-14.195	-12.234	-5.434	-11.922	-11.086	-10.901	-13.099	50.000	-11.585	-5.540	-5.772	-5.802	-12.381	-5.441	50.000	-11.418	-5.520
35000 (returns)	-15.905	-15.102	50.000	-15.382	-12.314	-14.635	50.000	-14.010	-8.582	-12.644	50.000	-10.154	-10.065	-13.348	50.000	-7.419	-14.839	-8.579	-13.428	-10.860	-8.459	-14.292	-8.894	-11.666	-13.131	-9.069	50.000	-18.664	-17.529	-9.416	-15.223	50.000	-12.770	50.000	-12.934	50.000	50.000	-14.860	50.000	50.000	-15.549	-10.976	50.000	-14.071	50.000	-15.730	-15.420	-14.138	-12.252	-10.777	50.000	-8.302	-18.248	-7.886	50.000	50.000	-13.946	50.000	50.000	50.000	50.000	50.000	-13.501	50.000	50.000	-9.138	50.000	-9.587	-16.032	-14.805	-7.192	-11.658	50.000	-14.191	-14.006	-15.105	50.000	50.000	50.000	-10.840	-14.379	-12.777	-9.376	-14.216	-14.493	50.000	-12.112	-14.084	-8.511	-6.885	50.000	-17.982	-13.035	50.000	50.000	50.000	-17.788	-14.238	-11.610	-10.652
40000 (returns)	50.000	50.000	-15.280	50.000	50.000	-10.890	-12.134	50.000	50.000	50.000	50.000	50.000	50.000	-0.079	50.000	-13.133	50.000	-0.050	50.000	50.000	-9.558	50.000	50.000	-10.248	-10.053	-10.567	-8.251	-9.026	-11.119	50.000	-10.437	50.000	50.000	50.000	50.000	-13.370	50.000	50.000	50.000	-10.067	-14.515	-15.405	50.000	50.000	50.000	50.000	-15.767	-14.520	50.000	-11.318	-18.128	50.000	-11.555	50.000	-11.093	-10.483	-6.733	-13.675	-11.100	-7.820	50.000	-10.875	50.000	-13.826	50.000	50.000	50.000	-7.363	-14.304	-15.307	50.000	50.000	-12.731	50.000	-12.303	50.000	-10.267	50.000	50.000	-10.441	50.000	-15.145	-11.910	50.000	-18.183	50.000	-13.614	-9.213	-13.066	-18.373	-9.223	-14.940	-12.095	-9.817	-7.785	-10.542	50.000	-15.673	50.000	50.000
45000 (returns)	50.000	50.000	-14.000	-11.519	-14.912	-11.150	50.000	-14.542	-14.046	50.000	-10.588	50.000	50.000	-6.244	-11.462	-13.746	-7.898	50.000	50.000	50.000	-14.206	50.000	-14.513	-13.267	-13.789	-6.277	50.000	-10.084	-14.403	-12.532	50.000	50.000	-13.687	50.000	-18.200	50.000	50.000	-10.047	50.000	-6.300	-12.712	50.000	-11.850	-10.914	-6.486	-14.084	50.000	-11.988	50.000	-14.689	50.000	-14.548	50.000	50.000	-6.012	-14.905	50.000	50.000	50.000	-14.800	-12.269	-13.562	-13.123	50.000	-14.490	-14.364	-10.624	50.000	-11.144	50.000	-16.458	50.000	-12.182	50.000	50.000	-14.023	-12.782	-5.876	-6.301	-14.762	50.000	50.000	-11.418	-17.679	50.000	-13.845	50.000	-12.032	50.000	-7.997	50.000	-11.496	50.000	-14.678	50.000	-14.677	-12.380	-11.232	50.000	-14.623
50000 (returns)	50.000	-13.552	50.000	50.000	-14.219	-9.415	50.000	-14.099	50.000	-8.924	50.000	-6.399	50.000	50.000	-14.368	50.000	-13.330	-12.781	-13.599	-18.018	-10.838	50.000	-14.103	-14.489	-11.407	-11.540	-5.850	50.000	-5.873	50.000	-10.542	-12.306	50.000	-18.086	-12.239	50.000	-6.303	-14.168	50.000	50.000	-14.011	-10.695	-9.524	50.000	50.000	-6.316	50.000	-9.836	50.000	50.000	-13.105	-14.107	50.000	50.000	-11.953	50.000	50.000	-10.046	-11.605	50.000	-17.814	50.000	50.000	50.000	-11.505	50.000	50.000	50.000	50.000	50.000	50.000	-6.765	50.000	50.000	-14.399	50.000	50.000	50.000	-14.581	50.000	-13.018	50.000	50.000	50.000	50.000	-14.100	-14.188	50.000	-5.985	-6.407	50.000	-13.224	50.000	-12.852	-5.792	-14.025	50.000	-6.286	50.000	50.000
