iteration	mean	std_dev	min	max	median
1	3258.297	824.869	1595.510	3956.327	3745.655
2	3616.564	183.840	3267.541	3883.562	3629.326
3	3155.577	756.842	1837.480	3792.792	3613.876
4	2661.887	743.834	1520.765	3631.656	2596.166
5	3341.985	415.010	2682.321	3768.269	3533.882
