iteration(key)	values
250000 (returns)	0.000	0.000	0.000	0.000
500000 (returns)	10706.000
750000 (returns)	14220.000
1000000 (returns)	6116.000	901.000	5502.000	6505.000	5712.000	3607.000
1250000 (returns)	12613.000	11114.000	10612.000	9110.000	11511.000	11323.000	7110.000	11110.000	11718.000	9514.000	5214.000	9710.000
1500000 (returns)	9819.000	11626.000	34632.000	9120.000
1750000 (returns)	32034.000	37113.000	14124.000	7007.000	5409.000	11611.000	5827.000	29248.000	52639.000	49174.000	13133.000	49341.000	9815.000	25344.000	13324.000	19662.000	14641.000	11611.000	37228.000	5614.000	43857.000	11223.000	9114.000	2912.000	2820.000	17238.000	5007.000	11614.000	28077.000	5113.000	7940.000	11611.000	18848.000	26385.000	12616.000	12522.000	7328.000	12119.000	6012.000	27370.000	39253.000
2000000 (returns)	28253.000	29542.000	23120.000	2803.000	30940.000	15925.000	25215.000	37942.000	10912.000	10629.000	28529.000	13621.000	16920.000	48640.000	10912.000	12210.000	15619.000	11722.000	14116.000	13327.000	125080.000	7308.000	42540.000	14414.000	27729.000	40033.000	27123.000	26060.000
2250000 (returns)	27615.000	27615.000	3003.000	7814.000	11830.000	6908.000	3915.000	6616.000	1103.000	8007.000
2500000 (returns)	75350.000	22624.000	52051.000	68364.000	181111.000	49030.000	86149.000	96978.000	605345.000	334268.000	4715.000	258142.000	86474.000	133189.000	37533.000	35141.000
2750000 (returns)	19341.000	36939.000	23413.000	93291.000	103055.000
3000000 (returns)	11422.000	33448.000	83271.000	122572.000	134160.000	52045.000	33733.000	26027.000	27572.000	304297.000	38641.000	34921.000	183706.000	714177.000	34528.000	200510.000	119187.000	185108.000	38744.000	187368.000	211526.000	52045.000
3250000 (returns)	2103.000	7802.000	801.000	501.000	3501.000	13013.000	3801.000	14316.000	701.000	6413.000	201.000	301.000	601.000	2004.000	2103.000	701.000	701.000	1003.000	601.000	2906.000	16826.000	13807.000	1003.000	401.000	2307.000	3905.000	5303.000	302.000	701.000	301.000	8304.000	402.000	23019.000	2103.000	4704.000	501.000	1003.000	3710.000	13013.000	301.000	16014.000	301.000	202.000	601.000	301.000	402.000	3605.000	501.000	3205.000	9408.000	301.000	1401.000	6305.000	500.000	402.000	1606.000	2004.000	601.000	600.000	3003.000	302.000	201.000	3710.000	503.000	2103.000	601.000	900.000	21815.000	1103.000	8608.000	201.000	19821.000	13416.000	2103.000
3500000 (returns)	26322.000	60744.000	11416.000	88550.000	16728.000	22425.000	59833.000	15326.000	46428.000	41321.000	37619.000	54036.000	58138.000	8515.000	9313.000	16326.000	54035.000	31551.000	15536.000	47753.000	34643.000	22521.000	15536.000	14611.000	57864.000	6006.000	105049.000	114864.000	15709.000	41026.000	22425.000	39636.000	14716.000	33347.000	16512.000	17713.000
3750000 (returns)	125069.000	516547.000	56146.000	153590.000	607413.000	270906.000	197069.000	78259.000	59743.000	209296.000	139580.000	22520.000	36625.000	112132.000	100163.000	291627.000	114848.000
4000000 (returns)	0.000	14117.000	22334.000	38014.000	130800.000	17225.000	0.000	32718.000	38831.000	1002.000	29249.000	11107.000	107749.000	55547.000	38843.000	24538.000	95650.000	158085.000	110956.000	4207.000	92062.000	2404.000	23326.000	6019.000	68450.000	155284.000	71338.000	38014.000	10428.000	501.000	32044.000	23932.000	43424.000	1301.000	49446.000	17115.000	70667.000	26436.000
4250000 (returns)	175065.000	18606.000	79466.000
4500000 (returns)	221257.000	266717.000	72640.000	400059.000	87634.000	224482.000	34159.000	98088.000	17545.000	123655.000	650481.000	563274.000
4750000 (returns)	108950.000	7715.000	12713.000	20225.000	33132.000	114136.000	189872.000	20332.000	398529.000	101854.000	89936.000	40528.000	126254.000	21617.000	220072.000	62139.000	3706.000	193193.000	63537.000	26634.000	31235.000	92538.000	87147.000	17631.000	87868.000
5000000 (returns)	51931.000	63039.000	257785.000	212252.000	266005.000
5250000 (returns)	269402.000	950366.000	1610.000	420757.000	136781.000	635611.000
5500000 (returns)	126852.000	125567.000	404701.000	110870.000	205052.000	79340.000	49727.000	230572.000	71637.000	65455.000	706259.000	879101.000	194415.000	57519.000	9514.000	230666.000	738213.000	29534.000	55128.000	261775.000	12713.000	315970.000	16532.000
5750000 (returns)	686450.000	51426.000	347164.000	135327.000	892058.000	525496.000	261649.000	114960.000	332756.000	195273.000	91036.000	124472.000	419389.000
6000000 (returns)	123862.000	422154.000
6250000 (returns)	232899.000	334752.000	27412.000	444454.000	213175.000	304305.000	67039.000	174937.000	60940.000	187138.000	217988.000	41342.000	382079.000	206369.000	275834.000	197227.000	439099.000	172985.000	353425.000
6500000 (returns)	598498.000	669963.000	155667.000	112152.000	81262.000	73323.000	20125.000	255913.000	56362.000	63144.000	250094.000	334625.000	674851.000	132883.000	318380.000
6750000 (returns)	464792.000	488906.000	173972.000	991478.000	223239.000	401573.000
7000000 (returns)	343409.000	321677.000	677490.000	440615.000	150276.000	161962.000	793174.000	206004.000	181632.000	70519.000	101929.000
7250000 (returns)	108540.000	11612.000	44511.000	175874.000	273188.000	11612.000
7500000 (returns)	510008.000
7750000 (returns)	972771.000	817004.000
8000000 (returns)	138254.000	851339.000	735239.000	357249.000	990795.000	97107.000
8250000 (returns)	221827.000	979452.000	730797.000
8500000 (returns)	602659.000	426158.000
8750000 (returns)	704153.000	695842.000
9000000 (returns)	562509.000	350729.000	12234.000
9250000 (returns)	285869.000
9500000 (returns)	963985.000	338845.000	223016.000
9750000 (returns)	10816.000
10000000 (returns)	740807.000
10250000 (returns)	964618.000
10500000 (returns)	2408.000	122913.000
10750000 (returns)	340218.000
11000000 (returns)	785252.000
11250000 (returns)	426567.000
11500000 (returns)	772660.000
11750000 (returns)	776805.000
12000000 (returns)	767849.000
12250000 (returns)	618431.000
12500000 (returns)	776009.000
12750000 (returns)	863887.000
13000000 (returns)	27952.000
13250000 (returns)	12512.000	363119.000
13500000 (returns)	77043.000
13750000 (returns)	743008.000
14000000 (returns)	423651.000
14250000 (returns)	841443.000
14500000 (returns)	3508.000
14750000 (returns)	291381.000	329423.000	904348.000
15000000 (returns)	258152.000	575720.000
15250000 (returns)	112601.000	465055.000
15500000 (returns)	528936.000	975454.000
15750000 (returns)	567649.000	285514.000	255418.000	317509.000
16000000 (returns)	303.000	516412.000	7302.000
16250000 (returns)	308451.000	359033.000
16500000 (returns)	849221.000
16750000 (returns)	675932.000
17000000 (returns)	331425.000	428927.000
17250000 (returns)	922425.000
17500000 (returns)	228404.000	66425.000	354075.000
17750000 (returns)	537752.000
18000000 (returns)	940634.000
18250000 (returns)	772145.000	799813.000	917634.000
