iteration(key)	values
250000 (returns)	-20.000	-20.000	-21.000	-21.000	-21.000	-20.000	-21.000	-20.000	-20.000	-21.000	-20.000	-21.000	-21.000	-21.000	-21.000	-20.000	-21.000	-21.000	-19.000	-19.000	-21.000	-21.000	-20.000	-20.000	-21.000	-20.000	-21.000	-20.000	-21.000	-21.000	-21.000	-20.000	-21.000	-21.000	-21.000	-20.000	-20.000	-20.000	-20.000	-21.000	-21.000	-21.000	-19.000	-20.000	-20.000	-21.000	-20.000	-21.000	-17.000	-21.000	-21.000	-19.000	-21.000	-21.000	-21.000	-20.000	-19.000	-20.000	-21.000	-19.000	-20.000	-21.000	-19.000	-20.000	-20.000	-20.000	-21.000	-21.000	-18.000	-20.000	-19.000	-21.000	-21.000	-20.000	-20.000	-20.000	-19.000	-21.000	-21.000	-21.000	-19.000	-21.000	-21.000	-20.000	-21.000	-21.000	-21.000	-20.000	-20.000	-21.000	-19.000	-21.000	-21.000	-20.000	-20.000	-18.000	-19.000	-21.000	-20.000	-19.000	-21.000	-19.000	-21.000	-21.000	-20.000	-20.000	-21.000	-21.000	-21.000	-20.000	-21.000	-21.000	-21.000	-20.000	-20.000	-21.000	-21.000	-21.000	-21.000	-21.000	-21.000	-21.000	-18.000	-21.000	-19.000	-21.000	-21.000	-21.000	-21.000	-21.000	-21.000
500000 (returns)	-20.000	-17.000	-19.000	-14.000	-18.000	-14.000	-16.000	-19.000	-18.000	-20.000	-17.000	-20.000	-21.000	-21.000	-20.000	-19.000	-17.000	-19.000	-17.000	-21.000	-18.000	-20.000	-18.000	-19.000	-16.000	-19.000	-18.000	-19.000	-19.000	-17.000	-17.000	-16.000	-19.000	-17.000	-18.000	-20.000	-16.000	-16.000	-16.000	-20.000	-16.000	-21.000	-17.000	-16.000	-20.000	-13.000	-17.000	-18.000	-20.000	-20.000	-17.000	-19.000	-19.000	-18.000	-17.000	-18.000	-20.000	-16.000	-18.000	-16.000	-20.000	-18.000	-14.000	-18.000	-20.000	-21.000	-19.000	-19.000	-17.000	-18.000	-19.000	-18.000
750000 (returns)	1.000	18.000	-3.000	-6.000	-2.000	21.000	-2.000	12.000	8.000	-6.000	16.000	13.000	-15.000	-2.000	-4.000	-2.000	7.000	-1.000	15.000	4.000	18.000	5.000	-7.000	-7.000	-3.000	3.000	15.000	-6.000	-1.000	3.000	18.000	-8.000	4.000
1000000 (returns)	14.000	17.000	18.000	17.000	18.000	20.000	17.000	17.000	20.000	19.000	19.000	20.000	19.000	18.000	18.000	17.000	20.000	10.000	19.000	21.000	20.000	19.000	16.000	17.000	20.000	20.000	21.000	18.000	21.000	20.000	18.000	20.000	17.000	20.000	17.000	21.000	18.000	20.000	19.000	17.000	18.000	17.000	20.000	17.000	15.000	7.000	11.000	19.000	18.000	19.000	21.000	20.000	19.000
1250000 (returns)	19.000	19.000	20.000	20.000	20.000	20.000	20.000	19.000	20.000	20.000	20.000	16.000	20.000	18.000	21.000	19.000	20.000	19.000	20.000	20.000	19.000	20.000	21.000	17.000	19.000	19.000	19.000	19.000	19.000	19.000	19.000	18.000	19.000	19.000	20.000	20.000	20.000	18.000	20.000	10.000	18.000	20.000	20.000	19.000	20.000	19.000	19.000	18.000	19.000	19.000	19.000	20.000	19.000	20.000	19.000
1500000 (returns)	20.000	20.000	20.000	20.000	20.000	19.000	19.000	19.000	20.000	19.000	20.000	20.000	17.000	20.000	19.000	20.000	20.000	19.000	20.000	17.000	20.000	20.000	11.000	19.000	21.000	20.000	20.000	20.000	21.000	20.000	20.000	20.000	20.000	21.000	20.000	18.000	19.000	19.000	20.000	19.000	20.000	21.000	20.000	17.000	15.000	21.000	18.000	19.000	20.000	21.000	20.000	20.000	19.000	18.000	20.000
1750000 (returns)	20.000	19.000	18.000	18.000	20.000	19.000	17.000	21.000	19.000	15.000	20.000	21.000	21.000	18.000	21.000	21.000	20.000	21.000	20.000	20.000	20.000	21.000	21.000	20.000	19.000	21.000	20.000	20.000	20.000	20.000	19.000	20.000	21.000	21.000	20.000	20.000	20.000	21.000	16.000	21.000	18.000	21.000	19.000	21.000	20.000	20.000	19.000	21.000	20.000	21.000
2000000 (returns)	19.000	20.000	20.000	20.000	20.000	20.000	20.000	14.000	18.000	20.000	20.000	21.000	20.000	15.000	21.000	18.000	21.000	17.000	19.000	20.000	20.000	20.000	21.000	21.000	20.000	20.000	21.000	20.000	21.000	20.000	20.000	21.000	20.000	19.000	21.000	20.000	16.000	20.000	19.000	20.000	21.000	20.000	20.000	15.000	19.000	20.000	21.000	21.000	20.000	21.000
2250000 (returns)	20.000	19.000	20.000	20.000	19.000	21.000	20.000	21.000	20.000	20.000	19.000	20.000	21.000	19.000	17.000	20.000	20.000	21.000	20.000	20.000	20.000	20.000	20.000	19.000	20.000	20.000	20.000	19.000	20.000	20.000	21.000	19.000	19.000	20.000	19.000	21.000	20.000	19.000	19.000	21.000	21.000	19.000	20.000	20.000	17.000	18.000	18.000	21.000	21.000	17.000	19.000	19.000
2500000 (returns)	21.000	20.000	21.000	21.000	21.000	21.000	21.000	21.000	20.000	20.000	21.000	21.000	20.000	21.000	20.000	20.000	20.000	20.000	21.000	20.000	20.000	20.000	19.000	20.000	20.000	21.000	20.000	20.000	20.000	21.000	20.000	21.000	20.000	21.000	21.000	18.000	21.000	17.000	20.000	21.000	18.000	21.000	19.000	20.000	21.000	20.000	21.000	21.000	20.000	21.000
2750000 (returns)	21.000	21.000	20.000	21.000	19.000	20.000	19.000	21.000	21.000	21.000	20.000	21.000	21.000	19.000	20.000	21.000	21.000	20.000	20.000	20.000	19.000	20.000	20.000	20.000	20.000	20.000	21.000	21.000	21.000	17.000	19.000	20.000	20.000	19.000	21.000	20.000	20.000	19.000	19.000	20.000	20.000	20.000	20.000	21.000	21.000	21.000	20.000	18.000	21.000	21.000
3000000 (returns)	19.000	21.000	20.000	21.000	20.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	20.000	21.000	21.000	21.000	21.000	21.000	21.000	19.000	21.000	21.000	21.000	21.000	20.000	21.000	21.000	21.000	21.000	20.000	20.000	21.000	21.000	21.000	20.000	16.000	21.000	21.000	19.000	21.000	21.000	21.000
3250000 (returns)	21.000	21.000	21.000	21.000	21.000	21.000	21.000	19.000	21.000	21.000	21.000	19.000	21.000	21.000	21.000	21.000	21.000	20.000	19.000	21.000	21.000	21.000	19.000	21.000	20.000	18.000	21.000	21.000	21.000	21.000	21.000	21.000	19.000	21.000	21.000	21.000	20.000	21.000	21.000	21.000	21.000	20.000	21.000	20.000	21.000	20.000	21.000	21.000	20.000
3500000 (returns)	20.000	21.000	20.000	21.000	21.000	21.000	21.000	20.000	21.000	20.000	21.000	21.000	20.000	20.000	21.000	21.000	21.000	21.000	21.000	20.000	20.000	21.000	21.000	20.000	19.000	21.000	21.000	20.000	21.000	21.000	21.000	21.000	19.000	21.000	21.000	20.000	21.000	21.000	21.000	21.000	20.000	18.000	20.000	21.000	21.000	21.000	21.000	20.000	21.000
3750000 (returns)	21.000	19.000	20.000	20.000	21.000	20.000	21.000	21.000	20.000	20.000	17.000	21.000	20.000	20.000	21.000	21.000	21.000	21.000	21.000	21.000	20.000	21.000	20.000	21.000	21.000	21.000	21.000	20.000	21.000	21.000	20.000	21.000	20.000	20.000	21.000	20.000	20.000	21.000	21.000	20.000	21.000	20.000	21.000	20.000	21.000	21.000	21.000	21.000
4000000 (returns)	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	20.000	20.000	20.000	20.000	21.000	21.000	21.000	20.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	20.000	21.000	21.000	21.000	20.000	20.000	21.000	21.000	21.000	21.000	21.000	21.000	21.000	20.000	21.000	21.000	21.000	20.000	21.000	20.000	20.000
