iteration(key)	values
5000 (returns)	0.383	0.385	0.385	0.387	0.382	0.385	0.385	0.385	0.386	0.382	0.384	0.384	0.385	0.387	0.387	0.384	0.385	0.385	0.382	0.385	0.386	0.386	0.387	0.384	0.386	0.385	0.387	0.379	0.388	0.385	0.387	0.385	0.387	0.386	0.381	0.385	0.387	0.387	0.388	0.383	0.387	0.386	0.383	0.385	0.380	0.386	0.387	0.383	0.385	0.384	0.387	0.388	0.385	0.378	0.384	0.386	0.386	0.387	0.383	0.386	0.382	0.387	0.382	0.387	0.381	0.384	0.382	0.387	0.384	0.384	0.380	0.382	0.382	0.386	0.388	0.386	0.385	0.388	0.382	0.387	0.384	0.383	0.386	0.383	0.386	0.380	0.386	0.747	0.386	0.382	0.383	0.380	0.387	0.387	0.750	0.384	0.387	0.386	0.384	0.386
10000 (returns)	0.895	0.896	0.898	0.899	0.899	0.900	0.897	0.897	0.798	0.897	0.797	0.898	0.897	0.898	0.898	0.900	0.886	0.894	0.900	0.894	0.901	0.894	0.893	0.899	0.901	0.798	0.898	0.902	0.895	0.898	0.899	0.797	0.890	0.900	0.898	0.901	0.896	0.896	0.798	0.892	0.901	0.893	0.896	0.894	0.898	0.898	0.900	0.894	0.892	0.799	0.894	0.901	0.901	0.900	0.898	0.902	0.899	0.900	0.893	0.898	0.900	0.797	0.894	0.896	0.900	0.898	0.897	0.898	0.896	0.895	0.899	0.897	0.901	0.889	0.900	0.898	0.901	0.898	0.897	0.901	0.899	0.896	0.898	0.895	0.900	0.890	0.892	0.896	0.798	0.799	0.895	0.798	0.900	0.897	0.895	0.798	0.898	0.893	0.897	0.899
15000 (returns)	0.729	0.824	0.826	0.827	0.729	0.729	0.726	0.729	0.823	0.726	0.825	0.822	0.825	0.730	0.826	0.824	0.825	0.727	0.727	0.725	0.728	0.731	0.727	0.725	0.725	0.725	0.725	0.727	0.824	0.728	0.725	0.824	0.725	0.824	0.726	0.824	0.827	0.727	0.727	0.727	0.823	0.726	0.729	0.731	0.727	0.728	0.725	0.823	0.726	0.726	0.729	0.728	0.820	0.824	0.725	0.826	0.726	0.828	0.828	0.730	0.729	0.827	0.727	0.828	0.725	0.726	0.727	0.725	0.827	0.727	0.824	0.725	0.725	0.823	0.823	0.825	0.822	0.727	0.728	0.825	0.726	0.725	0.826	0.728	0.726	0.725	0.825	0.828	0.822	0.819	0.725	0.728	0.825	0.728	0.823	0.730	0.726	0.823	0.823	0.727
20000 (returns)	0.888	0.887	1.000	1.000	0.885	0.890	0.883	1.000	0.886	0.888	1.000	0.878	0.886	0.886	0.889	0.889	0.878	1.000	0.886	1.000	1.000	0.879	1.000	0.883	1.000	0.888	0.879	1.000	0.890	1.000	1.000	0.880	0.886	0.889	1.000	0.891	0.881	1.000	1.000	0.890	1.000	1.000	1.000	1.000	0.887	0.878	1.000	1.000	1.000	1.000	1.000	1.000	0.880	1.000	1.000	0.879	1.000	0.884	0.888	1.000	1.000	1.000	1.000	1.000	0.883	1.000	1.000	1.000	0.873	1.000	0.883	0.893	0.888	1.000	1.000	0.889	0.888	1.000	0.884	1.000	1.000	0.885	1.000	0.887	0.885	0.888	1.000	0.881	0.883	0.890	0.886	0.889	0.885	0.883	0.872	1.000	1.000	0.884	1.000	1.000
25000 (returns)	1.000	1.000	1.000	1.000	1.000	1.000	0.556	1.000	1.000	1.000	1.000	1.000	0.729	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.556	1.000	1.000	1.000	1.000	1.000	1.000	0.554	1.000	0.554	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
30000 (returns)	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.728	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
35000 (returns)	1.000	1.000	0.911	0.919	0.921	0.920	0.918	0.922	0.920	0.917	0.917	0.922	0.913	0.919	0.910	0.914	0.915	0.918	0.920	0.921	0.916	0.915	0.921	0.920	0.916	0.924	0.919	0.923	0.918	0.919	0.919	0.923	1.000	0.917	0.918	1.000	0.921	0.917	0.920	0.921	0.919	0.921	0.915	0.919	0.922	0.918	1.000	1.000	0.920	0.922	0.920	0.927	0.921	0.921	0.925	0.912	0.921	0.923	0.921	0.917	0.921	0.918	0.916	0.913	0.922	0.926	1.000	1.000	0.925	0.919	0.921	0.924	0.916	0.915	0.918	0.916	0.921	0.921	0.921	1.000	0.913	0.917	0.921	0.911	0.919	1.000	0.922	0.916	0.912	0.920	0.916	0.910	0.911	0.919	0.928	0.917	0.919	0.921	0.918	0.922
40000 (returns)	1.000	1.000	1.000	1.000	1.000	1.000	0.730	0.730	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.729	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.730	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.729	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.730	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.729	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.729	1.000	1.000	1.000	1.000	1.000	1.000	1.000
45000 (returns)	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
50000 (returns)	0.926	1.000	1.000	1.000	0.893	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.921	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.893	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.487	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.927	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.917	1.000	0.890	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
