iteration(key)	values
5000 (returns)	71.167	66.518	66.259	71.271	66.398	66.496	75.944	66.484	75.635	66.253
10000 (returns)	66.446	71.004	66.363	71.040	66.329	66.246	66.537	75.704	71.196	66.427
15000 (returns)	283.365	257.587	266.849	283.005	285.362	261.939	274.982	287.791	250.039	261.701
20000 (returns)	286.661	250.205	258.759	251.445	279.042	228.436	222.412	277.700	254.048	293.150
25000 (returns)	354.389	291.168	313.615	289.337	351.996	300.011	263.480	371.501	255.448	399.718
30000 (returns)	313.994	335.889	395.624	401.338	597.785	542.431	306.423	443.150	424.182	529.185
35000 (returns)	396.273	547.127	367.017	316.083	311.609	498.105	307.714	348.635	311.233	473.695
40000 (returns)	401.525	241.029	464.122	284.349	359.041	433.941	246.061	380.358	303.751	396.746
45000 (returns)	341.244	338.802	431.600	497.988	492.472	418.560	356.126	365.132	437.435	349.518
50000 (returns)	345.558	439.534	360.987	311.312	288.865	321.737	419.158	484.753	486.974	399.580
55000 (returns)	433.660	295.449	706.688	515.330	256.137	341.648	336.496	369.409	487.910	330.518
60000 (returns)	426.284	309.129	333.134	384.282	329.471	423.970	457.114	482.141	490.716	357.547
65000 (returns)	405.434	537.723	734.189	527.348	526.195	584.244	516.129	714.161	755.365	434.109
70000 (returns)	412.326	449.611	475.821	413.043	699.551	623.278	325.703	569.294	303.213	235.495
75000 (returns)	519.325	582.592	456.786	381.327	507.892	510.452	493.702	589.657	375.361	384.553
80000 (returns)	546.128	464.701	613.198	615.841	434.755	476.944	428.158	527.397	526.302	617.955
85000 (returns)	431.277	503.944	388.316	468.007	695.507	360.101	636.305	396.160	759.383	500.178
90000 (returns)	590.307	1092.562	451.783	557.259	544.100	550.016	582.573	569.288	473.215	449.673
95000 (returns)	489.605	435.250	516.311	769.112	501.020	580.447	748.096	453.063	401.415	417.859
100000 (returns)	602.722	506.589	470.703	682.427	336.685	771.247	757.115	489.743	456.135	680.508
105000 (returns)	1379.037	1158.287	730.071	626.707	532.422	919.685	831.292	632.086	555.290	369.262
110000 (returns)	496.525	821.162	528.812	624.216	472.231	666.555	558.590	696.237	810.094	555.167
