5750000 (returns)	54.000	48.000	58.000	51.000	47.000	57.000	48.000	50.000	51.000	49.000	54.000	50.000	41.000	48.000	55.000	45.000	54.000	57.000	47.000	47.000
6000000 (returns)	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000
6250000 (returns)	57.000	41.000	57.000	57.000	26.000	40.000	40.000	57.000	57.000	57.000	57.000	41.000	26.000	60.000	26.000	26.000	49.000	26.000	57.000	43.000	26.000	60.000	57.000	26.000	60.000	40.000	57.000	41.000	26.000	60.000	60.000	60.000	40.000	41.000	25.000	39.000	41.000	57.000	60.000	41.000	57.000	60.000	26.000	26.000	60.000	60.000	41.000	60.000	60.000	57.000	57.000	57.000	28.000	57.000	26.000	40.000	57.000	26.000
6500000 (returns)	45.000	19.000	19.000	29.000	12.000	19.000	22.000	19.000	12.000	45.000	12.000	19.000	19.000	19.000	45.000	19.000	19.000	19.000	12.000	22.000	29.000	19.000	19.000	12.000	22.000	45.000	12.000	29.000	12.000	22.000	19.000	12.000	19.000	45.000	45.000	19.000	22.000	22.000	12.000	19.000	19.000	22.000	45.000	12.000	29.000	12.000	22.000	19.000	45.000	12.000	12.000	19.000	22.000	22.000	19.000	19.000
6750000 (returns)	30.000	30.000	22.000	30.000	30.000	22.000	22.000	14.000	14.000	14.000	22.000	30.000	30.000	30.000	30.000	30.000	14.000	14.000	30.000	14.000	22.000	22.000	30.000	14.000	30.000	30.000	22.000	22.000	30.000	22.000	30.000	30.000	14.000	14.000	14.000	22.000	14.000	30.000	14.000	30.000	14.000	14.000	30.000	22.000	14.000	14.000	14.000	30.000	22.000	14.000	30.000	30.000	30.000	30.000	14.000	22.000	30.000	30.000
7000000 (returns)	28.000	28.000	28.000	22.000	28.000	31.000	31.000	22.000	31.000	28.000	22.000	22.000	31.000	28.000	31.000	22.000	24.000	31.000	28.000	31.000	22.000	22.000	28.000	28.000	28.000	31.000	22.000	28.000	28.000	28.000	31.000	31.000	28.000	28.000	22.000	31.000	28.000	28.000	28.000	31.000	31.000	22.000	28.000	28.000	31.000	31.000	31.000	31.000	31.000	31.000	22.000	28.000	28.000	28.000	28.000	28.000
7250000 (returns)	54.000	58.000	58.000	58.000	54.000	58.000	58.000	57.000	58.000	57.000	54.000	60.000	60.000	57.000	57.000	60.000	54.000	60.000	58.000	60.000	57.000	54.000	60.000	57.000	58.000	57.000	57.000	58.000	54.000	57.000	60.000	55.000	58.000	58.000	58.000	58.000	60.000	54.000	54.000	54.000	60.000	52.000	57.000	58.000	60.000	60.000	58.000	57.000	57.000	60.000	57.000	57.000	57.000	57.000	57.000	60.000	57.000
7500000 (returns)	43.000	57.000	50.000	43.000	57.000	40.000	41.000	41.000	45.000	57.000	44.000	50.000	41.000	57.000	41.000	44.000	53.000	41.000	55.000	57.000	50.000	57.000	53.000	57.000	41.000	41.000	43.000	44.000	41.000	43.000	57.000	57.000	43.000	43.000	57.000	50.000	57.000	57.000	53.000	57.000	57.000	41.000	43.000	50.000	53.000	41.000	43.000	50.000	53.000	57.000	57.000	41.000	57.000	45.000	41.000	41.000	57.000
7750000 (returns)	57.000	57.000	52.000	52.000	57.000	57.000	58.000	57.000	57.000	57.000	52.000	58.000	57.000	59.000	57.000	57.000	57.000	57.000	58.000	52.000	52.000	57.000	52.000	52.000	57.000	57.000	57.000	52.000	52.000	57.000	57.000	57.000	58.000	52.000	57.000	57.000	57.000	57.000	60.000	57.000	57.000	58.000	57.000	54.000	59.000	57.000	59.000	52.000	52.000	58.000	58.000	58.000	52.000	57.000	57.000	52.000	56.000
8000000 (returns)	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	51.000	0.000	6.000	0.000	51.000	0.000	51.000	0.000
8250000 (returns)	39.000	30.000	30.000	33.000	30.000	30.000	33.000	33.000	33.000	39.000	30.000	33.000	33.000	33.000	30.000	39.000	39.000	33.000	33.000	30.000	30.000	39.000	30.000	30.000	33.000	33.000	39.000	33.000	33.000	33.000	30.000	39.000	30.000	33.000	39.000	33.000	39.000	33.000	39.000	33.000	39.000	30.000	33.000	33.000	39.000	39.000	30.000	33.000	39.000	39.000	39.000	33.000	33.000	30.000	33.000	30.000	30.000	33.000	33.000
8500000 (returns)	57.000	33.000	30.000	30.000	57.000	30.000	30.000	30.000	33.000	33.000	33.000	57.000	33.000	51.000	30.000	57.000	57.000	57.000	33.000	33.000	30.000	30.000	33.000	57.000	30.000	33.000	57.000	30.000	33.000	33.000	33.000	57.000	57.000	33.000	33.000	30.000	33.000	30.000	33.000	33.000	33.000	33.000	30.000	27.000	33.000	33.000	57.000	30.000	33.000	57.000	33.000	30.000	33.000	30.000	57.000	33.000	33.000	33.000
8750000 (returns)	54.000	30.000	30.000	30.000	30.000	54.000	30.000	30.000	30.000	30.000	54.000	30.000	30.000	54.000	30.000	30.000	54.000	30.000	30.000	30.000	30.000	30.000	54.000	54.000	54.000	30.000	30.000	30.000	54.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	54.000	54.000	30.000	30.000	54.000	30.000	54.000	30.000	54.000	30.000	54.000	30.000	30.000	30.000	54.000	54.000
9000000 (returns)	30.000	30.000	30.000	30.000	33.000	36.000	30.000	33.000	30.000	30.000	30.000	30.000	30.000	33.000	36.000	30.000	36.000	36.000	33.000	30.000	30.000	30.000	36.000	33.000	36.000	30.000	36.000	36.000	30.000	33.000	36.000	36.000	33.000	30.000	36.000	36.000	30.000	30.000	30.000	36.000	30.000	30.000	30.000	33.000	36.000	36.000	36.000	30.000	36.000	30.000	36.000	33.000	36.000	30.000	30.000	36.000	30.000	30.000	30.000
9250000 (returns)	36.000	30.000	30.000	36.000	36.000	30.000	30.000	57.000	30.000	57.000	30.000	30.000	30.000	30.000	57.000	52.000	57.000	30.000	57.000	36.000	36.000	30.000	30.000	30.000	30.000	30.000	36.000	57.000	30.000	36.000	30.000	36.000	30.000	36.000	36.000
9500000 (returns)	24.000	28.000	45.000	28.000	28.000	45.000	32.000	45.000	24.000	28.000	28.000	28.000	28.000	24.000	45.000	24.000	45.000	28.000	28.000	45.000	45.000	28.000	28.000	28.000	24.000	28.000	45.000	30.000
9750000 (returns)	41.000	39.000	41.000	39.000	39.000	39.000	39.000	41.000	39.000	39.000	41.000	39.000	41.000	39.000	39.000	52.000	39.000	39.000	40.000	52.000	39.000	39.000	42.000	38.000	41.000	39.000	47.000	41.000	52.000	39.000	41.000	40.000	40.000	39.000	39.000	39.000	39.000	52.000	42.000	39.000	52.000	40.000	39.000	39.000	39.000	39.000	39.000	41.000	39.000	39.000	52.000	40.000	52.000	52.000	52.000	41.000	39.000
10000000 (returns)	51.000	34.000	30.000	30.000	30.000	51.000	30.000	51.000	30.000	30.000	51.000	51.000	34.000	30.000	51.000	30.000	30.000	30.000	34.000	30.000	34.000	30.000	30.000	30.000	51.000	51.000	34.000	51.000	34.000	51.000	30.000	34.000	34.000	34.000	51.000	30.000	34.000	34.000	30.000	51.000	34.000	51.000	30.000	51.000	51.000	51.000	30.000	34.000	34.000	30.000	51.000	51.000	33.000	30.000	30.000	47.000	51.000	30.000
10250000 (returns)	40.000	33.000	30.000	33.000	40.000	40.000	30.000	33.000	40.000	30.000	33.000	40.000	40.000	30.000	30.000	33.000	30.000	30.000	40.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	40.000	40.000	33.000	30.000	30.000	33.000	40.000	30.000	30.000	30.000	40.000	40.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	30.000	30.000	33.000	30.000	40.000	30.000	30.000	40.000	40.000	40.000	40.000
10500000 (returns)	27.000	27.000	30.000	27.000	30.000	27.000	27.000	30.000	30.000	30.000	30.000	30.000	27.000	30.000	30.000	30.000	30.000	30.000	27.000	27.000	27.000	30.000	27.000	30.000	27.000	30.000	30.000	27.000	27.000	30.000	27.000	30.000	27.000	30.000	27.000	27.000	30.000	30.000	30.000	27.000	30.000	27.000	30.000	27.000	30.000	27.000	30.000	30.000	30.000	30.000	27.000	30.000	27.000	27.000	30.000	30.000	30.000	30.000	30.000
10750000 (returns)	53.000	53.000	48.000	41.000	41.000	30.000	30.000	30.000	41.000	30.000	41.000	30.000	30.000	53.000	30.000	53.000	48.000	53.000	41.000	48.000	30.000	48.000	53.000	30.000	30.000	53.000	30.000	53.000	48.000	30.000	30.000	47.000	53.000	53.000	53.000	53.000	30.000	30.000	30.000	30.000	47.000	47.000	30.000	47.000	30.000	33.000	53.000	31.000	30.000	31.000	30.000	53.000	30.000	30.000	30.000	48.000	30.000	53.000
11000000 (returns)	33.000	30.000	30.000	30.000	30.000	30.000	34.000	30.000	32.000	33.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	30.000	33.000	36.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000
11250000 (returns)	30.000	30.000	33.000	30.000	30.000	33.000	30.000	33.000	30.000	33.000	30.000	33.000	30.000	30.000	30.000	30.000	33.000	30.000	33.000	30.000	30.000	33.000	30.000	30.000	30.000	33.000	30.000	30.000	30.000	30.000	33.000	30.000	30.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000	30.000	33.000	30.000	33.000	30.000	33.000	33.000	33.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	33.000
11500000 (returns)	27.000	38.000	40.000	38.000	41.000	34.000	36.000	40.000	38.000	38.000	40.000	40.000	34.000	41.000	38.000	38.000	38.000	34.000	36.000	36.000	34.000	40.000	38.000	41.000	38.000	34.000	34.000	38.000	36.000	40.000	34.000	34.000	38.000	38.000	41.000	38.000	40.000	36.000	40.000	38.000	34.000	35.000	35.000	35.000	36.000	40.000	38.000	34.000	40.000	34.000	34.000	41.000	27.000	34.000	41.000	38.000	34.000	38.000
11750000 (returns)	34.000	34.000	28.000	30.000	28.000	31.000	26.000	31.000	28.000	36.000	28.000
12000000 (returns)	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	26.000	30.000	30.000	30.000	30.000	30.000	30.000
12250000 (returns)	15.000	18.000	33.000	28.000	28.000	16.000	23.000	26.000	12.000	28.000	29.000	28.000	28.000	28.000	28.000	28.000	15.000	28.000	18.000	12.000	30.000	23.000
12500000 (returns)	40.000	38.000	19.000	11.000	36.000	9.000	15.000	12.000	59.000	49.000	23.000	23.000	56.000
12750000 (returns)	28.000	28.000	21.000	28.000	21.000	14.000	14.000	14.000	28.000	28.000	14.000	14.000	28.000	14.000	21.000	21.000	28.000	28.000	28.000	28.000	14.000	14.000	28.000	28.000	14.000	21.000	28.000	21.000	28.000	21.000	28.000	28.000	28.000	21.000	28.000	28.000	21.000	28.000	14.000	28.000	28.000	14.000	28.000	28.000	21.000	14.000	14.000	28.000
13000000 (returns)	12.000	30.000	30.000	12.000	12.000	12.000	12.000	12.000	51.000	12.000	54.000
13250000 (returns)	40.000	33.000	34.000	38.000	38.000	34.000	40.000	40.000	38.000	38.000	33.000	40.000	34.000	38.000	38.000	42.000	36.000	33.000	38.000	33.000	34.000	36.000	40.000	37.000	33.000	38.000	38.000	38.000	36.000	33.000	38.000	33.000	36.000	38.000	33.000	38.000	38.000	34.000	34.000	39.000	33.000	38.000	40.000	33.000	34.000	33.000	38.000	38.000	34.000	34.000	34.000	38.000	33.000	33.000	33.000	33.000
13500000 (returns)	18.000	51.000	26.000	51.000	18.000	33.000	51.000	33.000	18.000	26.000	18.000	18.000	30.000	18.000	33.000	30.000	18.000	51.000	30.000	18.000	51.000	18.000	51.000	30.000	51.000	26.000	18.000	51.000	30.000	51.000	33.000	18.000	51.000	30.000	30.000	33.000	26.000	51.000	18.000	18.000	30.000	51.000	51.000	30.000	26.000	51.000	26.000	51.000	30.000	26.000	33.000	18.000	51.000	30.000	30.000	33.000	18.000
13750000 (returns)	34.000	34.000	34.000	30.000	30.000	30.000	30.000	34.000	34.000	30.000	30.000	34.000	30.000	30.000	30.000	30.000	30.000	34.000	30.000	30.000	34.000	34.000	30.000	30.000	34.000	34.000	30.000	34.000	34.000	34.000	36.000	30.000	34.000	34.000	30.000	34.000	34.000	30.000	30.000	30.000	34.000	30.000	34.000	34.000	34.000	30.000	30.000	30.000	34.000	30.000	30.000	34.000	34.000	30.000	30.000	30.000	34.000
14000000 (returns)	26.000	20.000	28.000	26.000	57.000	24.000	20.000	57.000	20.000	57.000	20.000	24.000	57.000	57.000	57.000
14250000 (returns)	72.000	41.000	51.000	60.000	64.000	63.000	60.000	60.000	64.000	35.000	45.000	60.000	36.000	64.000	46.000	45.000	45.000	45.000	41.000	41.000	60.000	41.000	63.000	60.000	45.000	60.000	41.000	41.000	45.000
14500000 (returns)	44.000	60.000	60.000	44.000	58.000	52.000	44.000	58.000	50.000	44.000	46.000	59.000	44.000	50.000	58.000	60.000	50.000	44.000	50.000	44.000	60.000	44.000	45.000	45.000	44.000	60.000	47.000	49.000	58.000	60.000	60.000	58.000	44.000	58.000	54.000	45.000	58.000	60.000	44.000	44.000	55.000	50.000	45.000	50.000	44.000	44.000	50.000	58.000	55.000	60.000	60.000	44.000	44.000	55.000	58.000	46.000	58.000
14750000 (returns)	3.000	33.000	3.000	39.000	60.000	39.000	3.000	3.000	39.000	60.000	33.000	3.000	33.000	60.000	3.000	60.000	3.000	33.000	3.000	60.000	60.000	39.000	3.000	3.000	3.000	39.000	60.000	33.000	3.000	60.000	3.000	39.000	3.000	39.000	60.000	39.000	39.000	39.000	33.000	22.000	3.000	60.000	3.000	33.000	33.000	33.000	60.000	3.000	3.000	3.000	39.000	33.000	39.000	3.000	60.000	60.000	60.000
15000000 (returns)	60.000	45.000	49.000	58.000	49.000	54.000	59.000	49.000	54.000	56.000
15250000 (returns)	61.000	60.000	44.000	51.000	61.000	57.000	44.000	60.000	61.000	54.000	54.000	57.000	54.000	44.000	61.000	60.000	61.000	45.000	45.000	61.000	44.000	44.000	61.000	61.000	36.000	56.000	45.000	61.000	48.000	48.000
15500000 (returns)	30.000	58.000	30.000	31.000	53.000	56.000	31.000	31.000	31.000	30.000	31.000	30.000	30.000	30.000	31.000	30.000	30.000	31.000	56.000	31.000	30.000	56.000	31.000	53.000	56.000	30.000	56.000	30.000	56.000	30.000	53.000	30.000	30.000	30.000	30.000	30.000	31.000	30.000	30.000	58.000	31.000	53.000	30.000	31.000	31.000	30.000	31.000	30.000	30.000	58.000	56.000	56.000	30.000	30.000	31.000	56.000	30.000	56.000	30.000
15750000 (returns)	54.000	53.000	39.000	36.000	53.000	39.000	39.000	55.000	39.000	54.000	39.000	36.000	36.000	39.000	53.000	36.000	36.000	36.000	50.000	54.000	53.000	54.000	54.000	36.000	54.000	54.000	53.000	39.000	53.000	36.000	53.000	53.000	57.000	53.000	39.000	39.000	39.000	54.000	39.000	54.000	53.000	39.000	36.000	54.000	39.000	39.000	39.000	57.000	53.000	36.000	57.000	39.000	39.000	39.000	36.000	54.000	53.000	36.000
16000000 (returns)	56.000	53.000	53.000	52.000	62.000	63.000	62.000	56.000	55.000	65.000	56.000	65.000	62.000	56.000	53.000	65.000	57.000	68.000	60.000	60.000	62.000	65.000	55.000	56.000	65.000	54.000	65.000	68.000	65.000	68.000	65.000	53.000	56.000	65.000	68.000	60.000	65.000	56.000	68.000	60.000	57.000	53.000	55.000	53.000	52.000	56.000	60.000	53.000	56.000	56.000	56.000	65.000	57.000	62.000	65.000	53.000	57.000
16250000 (returns)	57.000	39.000	57.000	54.000	57.000	57.000	39.000	57.000	54.000	54.000	57.000	57.000	54.000	54.000	57.000	57.000	51.000	57.000	39.000	57.000	57.000	57.000	54.000	57.000	57.000	54.000	57.000	54.000	54.000	42.000	54.000
16500000 (returns)	50.000	57.000	48.000	55.000	48.000	57.000	56.000	57.000	50.000	55.000	55.000	48.000	57.000	50.000	57.000	48.000	48.000	56.000	57.000	56.000	55.000	50.000	48.000	57.000	55.000	52.000	56.000	50.000	50.000	48.000	57.000	48.000	48.000	57.000	50.000	48.000	48.000	55.000	56.000	57.000	55.000	50.000	48.000	56.000	50.000	56.000	57.000	48.000	57.000	48.000	56.000	48.000	55.000	57.000	56.000	57.000	42.000
16750000 (returns)	57.000	57.000	57.000	57.000	57.000	34.000	54.000	48.000	57.000	34.000	50.000	54.000	57.000	51.000	54.000	54.000	57.000	54.000	34.000	54.000	50.000	34.000	57.000	50.000	54.000	34.000	34.000	57.000	54.000	34.000	51.000	34.000	51.000	54.000	34.000	54.000	57.000	34.000	50.000	54.000	54.000	34.000	54.000	34.000	34.000	54.000	57.000	54.000	54.000	51.000	50.000	57.000	57.000	54.000	51.000	54.000	57.000
17000000 (returns)	46.000	33.000	48.000	48.000	54.000	54.000	54.000	48.000	33.000	48.000	33.000	54.000	48.000	48.000	54.000	33.000	54.000	48.000	48.000	48.000	54.000	48.000	48.000	33.000	48.000	33.000	48.000	48.000	48.000	33.000	48.000	48.000	48.000	33.000	54.000	48.000	48.000	48.000	48.000	48.000	54.000	33.000	33.000	33.000	33.000	48.000	48.000	48.000	33.000	33.000	54.000	48.000	48.000	48.000	48.000	33.000	54.000
17250000 (returns)	18.000	18.000	13.000	13.000	18.000	18.000	18.000	18.000	22.000	13.000	18.000	14.000	14.000	18.000	18.000	18.000	22.000	18.000	22.000	18.000	20.000	13.000	22.000	22.000	13.000	12.000	22.000	13.000	22.000	14.000	18.000	18.000	18.000	13.000	14.000	14.000	12.000	12.000	18.000	13.000	22.000	18.000	22.000	22.000	13.000	14.000	18.000	13.000	14.000	22.000	13.000	18.000	18.000	12.000	12.000	14.000	13.000	18.000
17500000 (returns)	28.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000	28.000	30.000	30.000	30.000	30.000	28.000	30.000	28.000	30.000	30.000	28.000	30.000	30.000	30.000	30.000	26.000	30.000	28.000	28.000	30.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	28.000	28.000	30.000	30.000	28.000	30.000	28.000	28.000	30.000	28.000	30.000	30.000	30.000	28.000	30.000	30.000	30.000	28.000
17750000 (returns)	30.000	57.000	30.000	33.000	30.000	57.000	30.000	30.000	36.000	30.000	57.000	36.000	30.000	30.000	30.000	30.000	36.000	36.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	57.000	30.000	57.000	57.000	36.000	30.000	30.000	36.000	57.000	57.000	30.000	30.000	36.000	30.000	30.000	57.000	30.000	57.000	30.000	36.000	30.000	57.000	30.000	57.000	30.000	33.000	30.000	30.000	30.000	30.000
18000000 (returns)	30.000	30.000	30.000	30.000	30.000	30.000	21.000	30.000	21.000	21.000	30.000	30.000	21.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	21.000	30.000	30.000	30.000	21.000	30.000	30.000	21.000	30.000	30.000	21.000	30.000	30.000	30.000	21.000	30.000	30.000	30.000	21.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	21.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000	30.000
