15500000 (returns)	19.000	21.000	32.000	27.000	35.000	33.000	37.000	22.000	21.000	18.000	29.000	31.000	29.000	21.000	22.000	31.000	31.000	18.000
15750000 (returns)	22.000	33.000	20.000	19.000	21.000	33.000	30.000	23.000	35.000	19.000	33.000	20.000	21.000	12.000	29.000	26.000	23.000	18.000	23.000	16.000
16000000 (returns)	14.000	12.000	14.000	19.000	18.000	17.000	14.000	13.000	19.000	13.000	14.000	12.000	14.000	19.000	18.000	15.000	16.000	24.000	17.000	14.000
16250000 (returns)	32.000	26.000	37.000	35.000	33.000	19.000	21.000	32.000	24.000	23.000	15.000	23.000	32.000	20.000	37.000	18.000	36.000	40.000
16500000 (returns)	37.000	26.000	37.000	41.000	39.000	30.000	23.000	35.000	39.000	34.000	25.000	34.000	38.000	43.000	38.000	36.000	26.000	31.000
16750000 (returns)	40.000	37.000	29.000	41.000	41.000	49.000	16.000	28.000	38.000	35.000	37.000	37.000	48.000	38.000	38.000	47.000	23.000	27.000	39.000
17000000 (returns)	37.000	38.000	42.000	32.000	18.000	22.000	25.000	39.000	19.000	20.000	36.000	19.000	39.000	26.000	33.000	40.000	26.000	34.000	32.000	40.000	34.000
17250000 (returns)	36.000	39.000	32.000	14.000	15.000	16.000	23.000	47.000	35.000	38.000	35.000	38.000	33.000	39.000	18.000	30.000	35.000	35.000
17500000 (returns)	35.000	36.000	42.000	32.000	26.000	42.000	39.000	26.000	36.000	27.000	40.000	44.000	42.000	39.000	39.000	41.000	20.000	25.000
17750000 (returns)	23.000	33.000	23.000	20.000	21.000	25.000	31.000	13.000	21.000	27.000	26.000	23.000	28.000	27.000	39.000	38.000	29.000
18000000 (returns)	19.000	30.000	22.000	22.000	36.000	13.000	27.000	38.000	23.000	21.000	38.000	33.000	39.000	30.000	21.000	23.000	23.000	36.000	36.000	21.000	32.000	34.000
18250000 (returns)	22.000	28.000	22.000	20.000	22.000	20.000	17.000	19.000	19.000	14.000	15.000	22.000	11.000	23.000	16.000	16.000	30.000	14.000	22.000	15.000
18500000 (returns)	38.000	30.000	23.000	22.000	21.000	21.000	36.000	42.000	29.000	37.000	17.000	28.000	32.000	35.000	23.000	22.000	20.000	31.000	33.000	29.000
18750000 (returns)	16.000	22.000	37.000	41.000	39.000	30.000	37.000	38.000	31.000	37.000	28.000	20.000	18.000	34.000	43.000	32.000	25.000	15.000
19000000 (returns)	21.000	34.000	22.000	23.000	13.000	35.000	22.000	29.000	30.000	28.000	28.000	29.000	23.000	13.000	25.000	26.000	23.000	17.000
19250000 (returns)	34.000	39.000	42.000	42.000	22.000	23.000	36.000	36.000	25.000	29.000	23.000	43.000	30.000	22.000	37.000	40.000	35.000	42.000	40.000	29.000	37.000
19500000 (returns)	39.000	36.000	42.000	25.000	41.000	40.000	23.000	37.000	38.000	31.000	49.000	19.000	43.000	14.000	40.000	29.000	38.000
19750000 (returns)	19.000	31.000	30.000	22.000	44.000	20.000	33.000	33.000	27.000	39.000	23.000	32.000	32.000	38.000	27.000	38.000	34.000	19.000	19.000	21.000
20000000 (returns)	21.000	19.000	23.000	30.000	26.000	20.000	35.000	30.000	35.000	43.000	37.000	37.000	27.000	16.000	38.000	41.000	39.000	34.000	31.000
20250000 (returns)	21.000	28.000	26.000	33.000	22.000	31.000	20.000	26.000	36.000	17.000	22.000	30.000	47.000	27.000	20.000	28.000	37.000	23.000	41.000	20.000	40.000	21.000
20500000 (returns)	36.000	32.000	31.000	23.000	39.000	34.000	40.000	39.000	39.000	37.000	31.000	30.000	33.000	39.000	27.000	28.000	34.000	30.000	27.000
20750000 (returns)	35.000	19.000	21.000	27.000	38.000	18.000	19.000	33.000	24.000	27.000	39.000	45.000	37.000	27.000	34.000	16.000	21.000	31.000	15.000
21000000 (returns)	42.000	39.000	30.000	27.000	37.000	31.000	36.000	36.000	41.000	39.000	30.000	42.000	30.000	23.000	38.000	38.000	36.000
21250000 (returns)	23.000	22.000	18.000	15.000	29.000	18.000	32.000	33.000	42.000	32.000	29.000	34.000	20.000	22.000	18.000	32.000	22.000	32.000	35.000
21500000 (returns)	42.000	40.000	30.000	32.000	40.000	37.000	38.000	32.000	19.000	32.000	31.000	36.000	24.000	32.000	27.000	34.000	37.000	36.000	22.000
21750000 (returns)	36.000	32.000	46.000	38.000	38.000	32.000	40.000	35.000	44.000	43.000	44.000	24.000	23.000	38.000	32.000	26.000	38.000	36.000
22000000 (returns)	34.000	39.000	33.000	46.000	31.000	39.000	26.000	39.000	34.000	43.000	38.000	26.000	19.000	23.000	42.000	28.000	32.000
22250000 (returns)	21.000	31.000	39.000	17.000	39.000	25.000	22.000	19.000	20.000	24.000	20.000	29.000	40.000	20.000	32.000	38.000	36.000	22.000	36.000	35.000	21.000
22500000 (returns)	36.000	44.000	36.000	22.000	38.000	42.000	37.000	29.000	39.000	37.000	36.000	44.000	23.000	22.000	31.000	17.000	40.000	33.000
22750000 (returns)	43.000	23.000	37.000	28.000	33.000	23.000	17.000	23.000	38.000	35.000	29.000	21.000	33.000	38.000	43.000	38.000	37.000	41.000
23000000 (returns)	21.000	28.000	31.000	49.000	37.000	20.000	23.000	26.000	23.000	22.000	23.000	47.000	22.000	20.000	21.000	29.000	23.000	37.000	40.000	44.000	38.000
23250000 (returns)	22.000	18.000	30.000	27.000	22.000	23.000	23.000	35.000	37.000	22.000	21.000	36.000	43.000	29.000	26.000	17.000	37.000	31.000
23500000 (returns)	38.000	39.000	42.000	19.000	13.000	20.000	28.000	35.000	35.000	37.000	35.000	27.000	28.000	23.000	39.000	39.000	19.000
23750000 (returns)	33.000	42.000	39.000	31.000	38.000	33.000	30.000	18.000	46.000	31.000	23.000	36.000	23.000	37.000	37.000	28.000	35.000	39.000	34.000
24000000 (returns)	23.000	21.000	39.000	38.000	43.000	44.000	35.000	18.000	35.000	45.000	37.000	38.000	37.000	34.000	39.000	38.000	23.000
24250000 (returns)	22.000	25.000	25.000	19.000	25.000	20.000	22.000	27.000	36.000	34.000	22.000	27.000	32.000	23.000	20.000	40.000	22.000	33.000	44.000	37.000
24500000 (returns)	38.000	33.000	27.000	23.000	22.000	35.000	23.000	42.000	29.000	44.000	38.000	22.000	25.000	38.000	49.000
24750000 (returns)	19.000	18.000	17.000	15.000	17.000	18.000	20.000	15.000	23.000	16.000	17.000	22.000	12.000	22.000	13.000	11.000	10.000	15.000	36.000	15.000
25000000 (returns)	23.000	27.000	39.000	39.000	39.000	37.000	37.000	35.000	34.000	14.000	23.000	39.000	18.000	39.000	24.000	22.000	36.000	33.000	47.000
25250000 (returns)	39.000	23.000	46.000	23.000	38.000	23.000	31.000	38.000	35.000	39.000	23.000	37.000	23.000	26.000	37.000	36.000	38.000	49.000
25500000 (returns)	40.000	47.000	37.000	39.000	38.000	40.000	37.000	36.000	38.000	36.000	40.000	38.000	28.000	37.000	40.000	37.000	35.000	39.000
25750000 (returns)	26.000	37.000	22.000	31.000	20.000	22.000	27.000	36.000	39.000	19.000	25.000	37.000	34.000	31.000	46.000	32.000	34.000	19.000	43.000	26.000	32.000
26000000 (returns)	27.000	37.000	39.000	34.000	37.000	42.000	38.000	39.000	38.000	35.000	38.000	38.000	29.000	20.000	39.000	42.000	20.000
26250000 (returns)	33.000	43.000	35.000	33.000	22.000	37.000	44.000	42.000	45.000	35.000	37.000	32.000	28.000	47.000	32.000	31.000	31.000	31.000	32.000
26500000 (returns)	34.000	36.000	36.000	38.000	43.000	38.000	41.000	36.000	31.000	38.000	43.000	38.000	36.000	47.000	41.000	37.000	36.000	46.000
26750000 (returns)	41.000	20.000	40.000	34.000	35.000	25.000	21.000	24.000	35.000	37.000	23.000	20.000	28.000	38.000	42.000	41.000	33.000	32.000
27000000 (returns)	11.000	23.000	28.000	34.000	21.000	41.000	39.000	24.000	23.000	39.000	27.000	43.000	38.000	36.000	28.000	33.000	31.000	21.000	34.000
27250000 (returns)	38.000	39.000	33.000	31.000	21.000	33.000	25.000	36.000	43.000	38.000	38.000	38.000	38.000	41.000	33.000	45.000	32.000	42.000	37.000	40.000
27500000 (returns)	38.000	23.000	20.000	25.000	35.000	36.000	34.000	22.000	38.000	40.000	23.000	14.000	25.000	20.000	30.000	22.000	38.000	17.000	36.000	38.000	30.000
27750000 (returns)	34.000	33.000	34.000	26.000	26.000	20.000	21.000	24.000	23.000	23.000	39.000	15.000	29.000	19.000	24.000	30.000	28.000	23.000	17.000
28000000 (returns)	19.000	37.000	36.000	16.000	37.000	24.000	40.000	23.000	38.000	32.000	30.000	40.000	27.000	38.000	20.000	39.000	38.000	31.000
28250000 (returns)	32.000	32.000	28.000	39.000	22.000	28.000	27.000	37.000	38.000	39.000	24.000	28.000	15.000	41.000	28.000	21.000	29.000	39.000
28500000 (returns)	32.000	39.000	36.000	22.000	39.000	39.000	39.000	38.000	21.000	47.000	27.000	38.000	38.000	35.000	29.000	42.000	37.000	42.000	42.000	46.000
28750000 (returns)	33.000	37.000	43.000	38.000	42.000	42.000	34.000	38.000	27.000	23.000	35.000	37.000	41.000	39.000	37.000	31.000
29000000 (returns)	37.000	30.000	39.000	34.000	18.000	32.000	28.000	31.000	35.000	27.000	29.000	36.000	19.000	38.000	35.000	36.000	33.000	32.000	38.000	39.000
29250000 (returns)	22.000	26.000	36.000	38.000	32.000	43.000	41.000	33.000	25.000	38.000	18.000	26.000	34.000	38.000	34.000	36.000	43.000	21.000	33.000
29500000 (returns)	38.000	25.000	38.000	30.000	38.000	39.000	43.000	39.000	39.000	27.000	35.000	39.000	37.000	36.000	34.000	29.000	43.000	39.000
29750000 (returns)	44.000	38.000	33.000	43.000	40.000	34.000	16.000	26.000	32.000	36.000	46.000	36.000	47.000	42.000	23.000	31.000	22.000	34.000
30000000 (returns)	26.000	40.000	39.000	39.000	50.000	38.000	41.000	38.000	41.000	47.000	39.000	44.000	43.000	30.000	50.000	40.000	43.000
30250000 (returns)	38.000	40.000	39.000	36.000	46.000	24.000	22.000	35.000	37.000	45.000	44.000	37.000	19.000	40.000	23.000	34.000	38.000	39.000
30500000 (returns)	22.000	21.000	30.000	42.000	45.000	40.000	38.000	45.000	37.000	51.000	43.000	40.000	38.000	41.000	50.000	38.000	42.000
30750000 (returns)	33.000	35.000	35.000	46.000	25.000	35.000	39.000	38.000	22.000	45.000	46.000	39.000	44.000	36.000	41.000	38.000	36.000	29.000
31000000 (returns)	27.000	20.000	34.000	38.000	25.000	20.000	33.000	26.000	39.000	33.000	35.000	31.000	36.000	43.000	38.000	25.000	35.000	38.000	37.000
31250000 (returns)	44.000	33.000	15.000	42.000	17.000	29.000	40.000	50.000	20.000	38.000	25.000	27.000	43.000	31.000	25.000	33.000	25.000	23.000
31500000 (returns)	40.000	37.000	35.000	28.000	47.000	47.000	32.000	35.000	36.000	34.000	35.000	37.000	29.000	25.000	39.000	35.000	34.000	40.000	40.000
31750000 (returns)	42.000	33.000	38.000	33.000	37.000	31.000	40.000	38.000	39.000	46.000	40.000	40.000	31.000	39.000	33.000	32.000	29.000	35.000
32000000 (returns)	37.000	36.000	39.000	39.000	41.000	39.000	43.000	39.000	40.000	39.000	41.000	39.000	41.000	39.000	39.000	36.000	35.000	45.000	40.000
32250000 (returns)	40.000	42.000	46.000	19.000	34.000	38.000	33.000	39.000	40.000	40.000	39.000	38.000	28.000	39.000	47.000	39.000	37.000	32.000	33.000
32500000 (returns)	33.000	40.000	38.000	40.000	41.000	42.000	25.000	37.000	38.000	44.000	38.000	37.000	36.000	22.000	45.000	47.000	40.000	52.000	28.000
32750000 (returns)	41.000	39.000	36.000	28.000	46.000	25.000	32.000	38.000	38.000	48.000	38.000	39.000	45.000	23.000	41.000	47.000	36.000	41.000
33000000 (returns)	40.000	41.000	39.000	39.000	42.000	53.000	50.000	47.000	36.000	24.000	40.000	34.000	46.000	31.000	37.000	41.000	44.000
33250000 (returns)	40.000	21.000	38.000	40.000	33.000	52.000	36.000	22.000	38.000	33.000	31.000	33.000	33.000	21.000	33.000	40.000	44.000	41.000	28.000
33500000 (returns)	31.000	21.000	21.000	23.000	17.000	23.000	23.000	19.000	22.000	22.000	23.000	21.000	18.000	37.000	35.000	32.000	25.000
33750000 (returns)	27.000	21.000	37.000	32.000	20.000	23.000	20.000	21.000	16.000	18.000	17.000	24.000	15.000	23.000	32.000	28.000	41.000
34000000 (returns)	38.000	43.000	34.000	25.000	39.000	18.000	39.000	44.000	33.000	36.000	45.000	22.000	22.000	39.000	39.000	39.000	24.000	38.000	36.000
34250000 (returns)	42.000	41.000	49.000	36.000	42.000	29.000	35.000	38.000	38.000	32.000	34.000	40.000	35.000	41.000	41.000	38.000	39.000	39.000
34500000 (returns)	42.000	42.000	45.000	31.000	31.000	23.000	38.000	41.000	45.000	43.000	38.000	39.000	47.000	44.000	28.000	36.000	44.000	47.000
34750000 (returns)	39.000	37.000	26.000	26.000	32.000	22.000	49.000	38.000	32.000	27.000	38.000	19.000	41.000	42.000	40.000	36.000	42.000
35000000 (returns)	37.000	61.000	29.000	41.000	42.000	42.000	52.000	38.000	28.000	37.000	30.000	22.000	56.000	27.000	17.000	26.000	38.000
35250000 (returns)	39.000	39.000	55.000	43.000	28.000	35.000	41.000	54.000	39.000	61.000	59.000	35.000	47.000	38.000
35500000 (returns)	28.000	49.000	34.000	47.000	41.000	34.000	42.000	45.000	40.000	39.000	61.000	45.000	32.000	46.000	40.000	30.000
35750000 (returns)	40.000	31.000	51.000	43.000	47.000	38.000	35.000	37.000	38.000	36.000	33.000	41.000	51.000	39.000	41.000	40.000	44.000
36000000 (returns)	31.000	44.000	39.000	47.000	15.000	44.000	39.000	51.000	39.000	39.000	29.000	40.000	37.000	41.000	48.000	37.000	40.000
36250000 (returns)	41.000	33.000	40.000	48.000	42.000	36.000	38.000	46.000	28.000	40.000	41.000	36.000	37.000	34.000	39.000	43.000	40.000	42.000
36500000 (returns)	35.000	36.000	32.000	41.000	43.000	39.000	45.000	40.000	40.000	46.000	25.000	38.000	58.000	46.000	45.000	34.000
36750000 (returns)	30.000	38.000	23.000	38.000	28.000	33.000	46.000	41.000	48.000	52.000	38.000	38.000	31.000	34.000	32.000	47.000	36.000	40.000
37000000 (returns)	40.000	31.000	21.000	39.000	52.000	34.000	37.000	22.000	37.000	42.000	32.000	52.000	39.000	47.000	42.000	49.000	41.000	46.000
