iteration(key)	values
250000 (returns)	420.000	420.000	600.000	420.000	360.000	600.000	320.000	340.000	280.000	420.000	340.000	240.000	600.000	140.000	240.000	400.000	320.000	540.000	400.000	500.000	320.000	600.000	140.000	400.000	300.000	440.000	360.000	420.000	420.000	240.000	500.000	620.000	580.000	280.000	440.000	360.000	400.000	540.000	380.000	460.000	240.000	260.000	400.000	480.000	380.000	200.000	320.000	320.000	440.000	420.000	580.000	360.000	260.000	440.000	400.000	340.000	360.000	480.000	300.000	440.000	400.000	380.000	540.000	560.000	420.000	520.000	320.000	640.000	420.000	380.000	400.000	560.000	320.000	540.000	420.000	520.000	440.000	240.000	560.000	500.000	200.000	380.000	200.000	260.000	460.000	660.000	300.000	420.000	420.000	380.000	260.000	540.000	280.000	200.000	500.000	560.000	320.000	320.000	580.000	180.000
500000 (returns)	240.000	420.000	440.000	380.000	400.000	220.000	480.000	200.000	360.000	260.000	440.000	320.000	600.000	220.000	500.000	240.000	420.000	240.000	440.000	300.000	520.000	520.000	280.000	320.000	420.000	420.000	460.000	680.000	220.000	340.000	340.000	460.000	280.000	560.000	460.000	400.000	380.000	280.000	440.000	400.000	300.000	340.000	420.000	480.000	360.000	420.000	380.000	380.000	440.000	560.000	280.000	180.000	520.000	440.000	220.000	420.000	500.000	360.000	380.000	420.000	360.000	360.000	400.000	380.000	360.000	400.000	340.000	340.000	320.000	360.000	520.000	340.000	340.000	380.000	420.000	560.000	340.000	420.000	300.000	420.000	520.000	160.000	460.000	500.000	600.000	260.000	440.000	400.000	420.000	340.000	300.000	560.000	520.000	560.000	400.000	460.000	340.000	320.000	400.000	340.000	360.000	540.000	300.000	340.000	500.000	480.000	400.000
750000 (returns)	580.000	620.000	700.000	760.000	640.000	640.000	320.000	580.000	600.000	340.000	800.000	560.000	440.000	620.000	640.000	500.000	660.000	500.000	660.000	540.000	440.000	640.000	620.000	580.000	480.000	600.000	820.000	720.000	620.000	660.000	620.000	560.000	560.000	540.000	560.000	660.000	620.000	560.000	440.000	400.000	580.000	580.000	680.000	460.000	380.000	420.000	340.000	660.000	780.000	720.000	780.000	580.000	720.000	720.000	360.000	660.000	400.000	520.000	560.000	700.000	440.000	580.000	580.000	480.000	540.000	360.000	520.000	700.000	480.000	560.000	440.000	560.000	560.000	680.000	440.000	540.000
1000000 (returns)	460.000	580.000	780.000	520.000	740.000	600.000	660.000	740.000	700.000	640.000	760.000	820.000	580.000	420.000	680.000	440.000	340.000	540.000	500.000	520.000	500.000	620.000	660.000	620.000	640.000	420.000	660.000	640.000	700.000	780.000	600.000	500.000	660.000	520.000	580.000	440.000	580.000	800.000	420.000	680.000	380.000	800.000	660.000	580.000	760.000	640.000	700.000	560.000	600.000	440.000	540.000	600.000	680.000	380.000	760.000	500.000	600.000	400.000	680.000	800.000	420.000	440.000	360.000	680.000	520.000	560.000	680.000	660.000	520.000	780.000	420.000	760.000	480.000	640.000	760.000
1250000 (returns)	660.000	620.000	700.000	440.000	760.000	680.000	720.000	700.000	580.000	520.000	740.000	800.000	540.000	860.000	820.000	800.000	560.000	760.000	340.000	820.000	740.000	640.000	860.000	840.000	700.000	660.000	800.000	460.000	800.000	700.000	700.000	800.000	400.000	620.000	720.000	680.000	780.000	800.000	640.000	640.000	840.000	660.000	640.000	800.000	840.000	660.000	660.000	760.000	700.000	580.000	740.000	600.000	800.000	860.000	700.000	720.000	780.000	740.000	440.000	740.000	640.000	660.000	600.000	740.000	740.000
1500000 (returns)	640.000	880.000	740.000	880.000	680.000	760.000	760.000	860.000	780.000	700.000	520.000	780.000	560.000	800.000	700.000	640.000	860.000	840.000	880.000	840.000	840.000	480.000	780.000	860.000	680.000	780.000	720.000	520.000	560.000	720.000	860.000	840.000	560.000	860.000	820.000	880.000	800.000	840.000	740.000	720.000	880.000	740.000	620.000	760.000	860.000	740.000	480.000	720.000	740.000	820.000	840.000	860.000	760.000	860.000	660.000	720.000	700.000	760.000	580.000	860.000	860.000	660.000
1750000 (returns)	700.000	860.000	800.000	900.000	860.000	840.000	760.000	840.000	720.000	820.000	680.000	880.000	840.000	620.000	840.000	820.000	700.000	740.000	860.000	700.000	840.000	480.000	880.000	780.000	820.000	780.000	880.000	880.000	820.000	700.000	840.000	880.000	680.000	840.000	860.000	600.000	760.000	820.000	820.000	840.000	880.000	640.000	720.000	860.000	640.000	880.000	880.000	800.000	820.000	860.000	700.000	840.000	820.000	540.000	800.000	680.000	860.000	860.000	860.000
2000000 (returns)	680.000	660.000	800.000	580.000	740.000	580.000	420.000	780.000	860.000	680.000	600.000	840.000	780.000	720.000	680.000	740.000	860.000	840.000	680.000	540.000	600.000	580.000	740.000	840.000	920.000	660.000	660.000	740.000	820.000	600.000	700.000	720.000	740.000	800.000	880.000	640.000	520.000	640.000	460.000	860.000	700.000	380.000	780.000	740.000	580.000	780.000	840.000	720.000	640.000	760.000	740.000	620.000	680.000	740.000	420.000	780.000	700.000	620.000	720.000	840.000	520.000	680.000	740.000	700.000	800.000	820.000	700.000	500.000
2250000 (returns)	560.000	820.000	800.000	680.000	700.000	820.000	780.000	680.000	540.000	740.000	680.000	760.000	780.000	780.000	600.000	700.000	780.000	840.000	680.000	780.000	680.000	860.000	880.000	560.000	880.000	860.000	660.000	860.000	820.000	860.000	720.000	860.000	860.000	880.000	740.000	860.000	700.000	760.000	800.000	740.000	760.000	800.000	560.000	640.000	860.000	700.000	780.000	860.000	880.000	680.000	580.000	700.000	600.000	800.000	880.000	600.000	920.000	860.000	800.000	700.000	860.000
2500000 (returns)	840.000	780.000	860.000	580.000	780.000	880.000	860.000	900.000	840.000	880.000	740.000	820.000	880.000	860.000	780.000	900.000	780.000	840.000	800.000	680.000	880.000	860.000	720.000	760.000	880.000	900.000	760.000	860.000	920.000	780.000	780.000	720.000	740.000	600.000	740.000	600.000	880.000	860.000	820.000	580.000	880.000	780.000	820.000	760.000	740.000	780.000	780.000	880.000	780.000	700.000	880.000	780.000	760.000	860.000	840.000	680.000	880.000	600.000	800.000	780.000
2750000 (returns)	800.000	880.000	900.000	880.000	820.000	520.000	880.000	880.000	700.000	900.000	920.000	900.000	800.000	620.000	920.000	880.000	860.000	880.000	580.000	700.000	800.000	880.000	880.000	880.000	860.000	880.000	900.000	760.000	880.000	880.000	700.000	800.000	720.000	860.000	860.000	860.000	860.000	860.000	880.000	740.000	720.000	880.000	880.000	720.000	880.000	900.000	880.000	860.000	880.000	880.000	920.000	900.000	900.000	860.000	840.000	880.000	840.000
3000000 (returns)	620.000	860.000	860.000	880.000	860.000	800.000	880.000	800.000	900.000	880.000	900.000	860.000	900.000	880.000	880.000	880.000	720.000	880.000	900.000	880.000	600.000	900.000	880.000	880.000	900.000	880.000	860.000	880.000	820.000	880.000	880.000	880.000	900.000	880.000	680.000	820.000	900.000	880.000	860.000	920.000	880.000	900.000	860.000	880.000	860.000	900.000	880.000	880.000	760.000	760.000	740.000	880.000	860.000	900.000	900.000	880.000
3250000 (returns)	880.000	660.000	880.000	780.000	880.000	880.000	880.000	880.000	760.000	720.000	680.000	720.000	800.000	720.000	880.000	880.000	780.000	720.000	900.000	880.000	860.000	740.000	880.000	800.000	900.000	700.000	620.000	740.000	880.000	740.000	880.000	900.000	820.000	880.000	880.000	880.000	880.000	900.000	560.000	880.000	900.000	680.000	780.000	880.000	900.000	760.000	880.000	880.000	860.000	880.000	780.000	900.000	820.000	700.000	880.000	560.000	760.000	900.000	920.000
3500000 (returns)	880.000	880.000	800.000	780.000	880.000	920.000	860.000	880.000	840.000	900.000	880.000	880.000	880.000	780.000	840.000	900.000	840.000	900.000	860.000	800.000	840.000	860.000	860.000	820.000	840.000	720.000	880.000	640.000	800.000	720.000	880.000	780.000	720.000	880.000	820.000	740.000	700.000	820.000	880.000	880.000	880.000	780.000	780.000	880.000	820.000	880.000	700.000	840.000	720.000	880.000	720.000	900.000	900.000	880.000	760.000	700.000	780.000	880.000
3750000 (returns)	920.000	880.000	920.000	940.000	900.000	900.000	900.000	900.000	880.000	880.000	760.000	900.000	900.000	920.000	880.000	900.000	900.000	880.000	920.000	900.000	880.000	900.000	900.000	840.000	900.000	780.000	940.000	880.000	880.000	880.000	800.000	880.000	880.000	920.000	880.000	880.000	680.000	900.000	920.000	880.000	900.000	940.000	780.000	880.000	800.000	900.000	920.000	720.000	920.000	900.000	900.000	880.000	840.000	780.000	880.000	900.000
4000000 (returns)	880.000	900.000	880.000	880.000	920.000	740.000	900.000	820.000	820.000	900.000	880.000	740.000	880.000	740.000	900.000	880.000	720.000	940.000	720.000	920.000	880.000	880.000	900.000	900.000	880.000	560.000	680.000	880.000	800.000	720.000	880.000	560.000	920.000	940.000	920.000	860.000	900.000	800.000	880.000	920.000	900.000	900.000	900.000	880.000	860.000	820.000	920.000	820.000	880.000	900.000	880.000	920.000	920.000	880.000	780.000	860.000	900.000	640.000
4250000 (returns)	880.000	520.000	900.000	840.000	600.000	880.000	720.000	780.000	900.000	900.000	900.000	920.000	880.000	780.000	860.000	900.000	900.000	900.000	880.000	900.000	900.000	680.000	900.000	880.000	820.000	920.000	880.000	900.000	800.000	900.000	900.000	880.000	700.000	900.000	900.000	900.000	880.000	880.000	920.000	900.000	760.000	820.000	860.000	900.000	920.000	880.000	900.000	900.000	680.000	900.000	700.000	740.000	880.000	860.000	880.000	900.000	900.000
4500000 (returns)	880.000	900.000	940.000	860.000	920.000	700.000	800.000	700.000	600.000	940.000	900.000	820.000	900.000	880.000	880.000	880.000	800.000	820.000	880.000	880.000	860.000	880.000	880.000	900.000	700.000	900.000	840.000	900.000	900.000	620.000	900.000	880.000	880.000	880.000	880.000	760.000	860.000	900.000	900.000	700.000	880.000	620.000	920.000	820.000	880.000	880.000	880.000	600.000	880.000	900.000	740.000	780.000	880.000	720.000	860.000	880.000	900.000	880.000
4750000 (returns)	920.000	900.000	720.000	860.000	900.000	800.000	880.000	800.000	820.000	900.000	900.000	860.000	880.000	900.000	900.000	880.000	880.000	880.000	880.000	880.000	880.000	900.000	940.000	900.000	880.000	880.000	900.000	880.000	880.000	880.000	920.000	780.000	880.000	880.000	880.000	900.000	840.000	900.000	900.000	780.000	880.000	860.000	720.000	880.000	860.000	920.000	880.000	900.000	880.000	920.000	900.000	880.000	720.000	800.000	900.000	880.000
5000000 (returns)	880.000	880.000	860.000	900.000	920.000	880.000	900.000	880.000	880.000	860.000	880.000	880.000	920.000	900.000	920.000	940.000	900.000	880.000	880.000	900.000	880.000	900.000	920.000	880.000	900.000	900.000	900.000	880.000	880.000	900.000	900.000	880.000	920.000	780.000	900.000	880.000	840.000	880.000	880.000	900.000	900.000	920.000	800.000	880.000	880.000	880.000	880.000	900.000	900.000	880.000	900.000	900.000	900.000	900.000	920.000
5250000 (returns)	0.000	40.000	100.000	80.000	240.000	200.000	220.000	60.000	60.000	220.000	120.000	0.000	0.000	60.000	40.000	60.000	220.000	120.000	60.000	40.000	40.000	120.000	20.000	100.000	20.000	40.000	20.000	20.000	20.000	60.000	420.000	80.000	40.000	20.000	60.000	100.000	60.000	60.000	20.000	400.000	20.000	20.000	20.000	0.000	240.000	300.000	440.000	280.000	240.000	80.000	240.000	20.000	20.000	40.000	80.000	40.000	20.000	80.000	40.000	200.000	20.000	180.000	80.000	240.000	40.000	200.000	80.000	120.000	0.000	440.000	220.000	0.000	20.000	60.000	0.000	340.000	120.000	60.000	60.000	240.000	240.000	80.000	0.000	20.000	40.000	80.000	40.000	160.000	0.000	60.000	80.000	60.000	300.000	60.000	80.000	0.000	20.000	20.000	120.000	80.000	20.000	80.000	120.000	60.000	220.000	140.000	160.000	0.000	80.000	180.000	260.000	20.000	20.000	20.000	60.000	60.000	40.000	40.000	120.000	20.000	120.000	40.000	120.000	20.000	40.000	40.000	0.000	240.000	60.000	60.000	0.000	60.000	0.000	20.000	280.000	60.000	200.000	60.000	40.000	40.000	80.000	260.000	0.000	60.000	40.000	80.000	220.000	20.000	20.000	80.000	0.000	120.000	60.000	80.000	60.000	0.000	200.000	60.000	220.000	80.000	460.000	40.000	80.000	0.000	20.000	0.000	0.000	40.000	0.000	60.000	0.000	100.000	40.000	220.000	80.000	20.000	100.000	0.000	40.000	60.000	20.000	0.000	320.000	60.000	480.000	140.000	240.000	60.000	100.000	60.000	0.000	20.000	160.000	80.000	120.000	180.000	300.000	40.000	60.000	220.000	20.000	40.000	20.000	260.000	120.000	0.000	100.000	140.000	20.000	0.000	100.000	20.000	80.000	20.000	60.000	40.000	320.000	20.000	240.000	100.000	400.000	240.000	40.000	0.000	300.000	40.000	0.000	20.000
