40000000 (returns)	1698.000	2569.000	1928.000	1917.000	2258.000
40250000 (returns)	1097.000	1956.000	1923.000	1080.000	1997.000	1933.000
40500000 (returns)	1097.000	1395.000	498.000	199.000	493.000	498.000	2292.000	797.000	1976.000	793.000
40750000 (returns)	1691.000	2257.000	4617.000	1075.000	2519.000
41000000 (returns)	499.000	199.000	1394.000	199.000	496.000	199.000	1397.000	195.000	498.000	199.000	499.000	499.000	196.000	198.000	798.000	797.000	798.000	198.000
41250000 (returns)	1967.000	1695.000	2560.000	4939.000
41500000 (returns)	1977.000	1977.000	1673.000	498.000	1955.000	1960.000
41750000 (returns)	1986.000	1981.000	2586.000	1990.000	1976.000
42000000 (returns)	1688.000	1091.000	2299.000	4693.000	189.000	1093.000	194.000
42250000 (returns)	4691.000	5291.000	1975.000
42500000 (returns)	2191.000	4619.000	1009.000	1978.000	1985.000
42750000 (returns)	494.000	1095.000	1984.000	1998.000	4977.000	493.000
43000000 (returns)	1639.000	1087.000	1071.000	1394.000	1646.000	1325.000	1317.000
43250000 (returns)	4699.000	1944.000	1083.000	199.000	1947.000	2277.000
43500000 (returns)	1099.000	1696.000	1395.000	2535.000	1998.000
43750000 (returns)	1394.000	2102.000	1697.000	4670.000
44000000 (returns)	5290.000	4646.000	1954.000	1384.000
44250000 (returns)	4990.000	2294.000	4690.000
44500000 (returns)	1889.000	2274.000	1395.000	1965.000	1975.000
44750000 (returns)	1095.000	2199.000	2291.000	793.000	1990.000	1396.000
45000000 (returns)	1684.000	2587.000	1938.000	5287.000
45250000 (returns)	2560.000	2225.000	2534.000	4600.000
45500000 (returns)	1180.000	1094.000	1364.000	1466.000	1981.000	1378.000
45750000 (returns)	1946.000	1369.000	1996.000	1979.000	1991.000
46000000 (returns)	2573.000	1979.000	1384.000	1771.000	1690.000
46250000 (returns)	1993.000	1363.000	1997.000	1088.000	1084.000	1078.000	1697.000
46500000 (returns)	2299.000	4559.000	2223.000	799.000
46750000 (returns)	2596.000	1998.000	4668.000	1998.000
47000000 (returns)	1934.000	1985.000	5294.000	1944.000
47250000 (returns)	1699.000	1876.000	2598.000	1697.000	2574.000
47500000 (returns)	1089.000	2294.000	1684.000	1090.000	1391.000	1398.000	1092.000
47750000 (returns)	1899.000	2217.000	5224.000	2290.000
48000000 (returns)	199.000	498.000	473.000	799.000	499.000	799.000	799.000	499.000	798.000	498.000	498.000	799.000	499.000	494.000	799.000	499.000
48250000 (returns)	2578.000	1995.000	4644.000	2168.000
48500000 (returns)	2245.000	2260.000	2248.000	1875.000
48750000 (returns)	2250.000	1977.000	2295.000	2241.000	1397.000
49000000 (returns)	4675.000	1924.000	1063.000	1986.000	2250.000
49250000 (returns)	1922.000	4611.000	5564.000
49500000 (returns)	1048.000	1084.000	2265.000	1988.000	1090.000	1948.000
49750000 (returns)	1367.000	2278.000	1387.000	4682.000	2294.000
50000000 (returns)	1915.000	1397.000	1691.000	1397.000	1697.000	1395.000
