iteration(key)	values
250000 (returns)	0.000	0.000	0.000	0.000	-16.000	-44.000	-161.000	0.000	0.000	0.000	-14.000	0.000	0.000	0.000	-55.000	0.000	0.000	0.000	-30.000	-69.000	0.000	0.000	-26.000	0.000	0.000	0.000	0.000	0.000	0.000	-57.000	0.000	0.000	0.000	0.000	-77.000	0.000	0.000	0.000	-35.000	0.000	0.000	0.000	0.000	0.000	-44.000	0.000
500000 (returns)	-1000.000	-533.000	4000.000	-1000.000	4062.000	-63.000	4067.000	4000.000	-261.000	-100.000	-1000.000	-1000.000	-270.000	-577.000	4100.000	4000.000	-273.000	-934.000	-941.000	-505.000	-241.000	4056.000	4000.000	-1000.000	4100.000	4000.000	4000.000	4000.000	-1000.000	4000.000	-946.000	14031.000	4000.000	4059.000	4100.000	4000.000	4058.000	-1000.000	-534.000	-1000.000	4062.000	-1000.000	4063.000	4100.000	-562.000	-1000.000
750000 (returns)	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1000000 (returns)	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	100.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	100.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	100.000	0.000	0.000	0.000
1250000 (returns)	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1500000 (returns)	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	100.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1750000 (returns)	100.000	0.000	0.000	100.000	0.000	100.000	0.000	100.000	100.000	0.000	0.000	0.000	100.000	0.000	0.000	100.000	100.000	100.000	0.000	0.000	100.000	0.000	100.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	100.000	0.000	100.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000
2000000 (returns)	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000
2250000 (returns)	100.000	0.000	100.000	0.000	0.000	100.000	0.000	100.000	100.000	100.000	100.000	100.000	0.000	100.000	0.000	86.000	100.000	100.000	-200.000	-300.000	100.000	100.000	100.000	100.000	100.000	0.000	100.000	100.000	100.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	100.000	0.000	100.000	100.000	0.000	100.000	100.000	100.000	100.000
2500000 (returns)	0.000	0.000	0.000	0.000	100.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	100.000	100.000	100.000	100.000	0.000	100.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	100.000
2750000 (returns)	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-300.000	0.000	-744.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-93.000	0.000	0.000	0.000	-1000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3000000 (returns)	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000
3250000 (returns)	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3500000 (returns)	100.000	100.000	100.000	100.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	100.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	100.000
3750000 (returns)	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000
4000000 (returns)	0.000	-200.000	-500.000	100.000	-500.000	-200.000	-340.000	100.000	-161.000	100.000	59.000	100.000	-1000.000	0.000	-1000.000	0.000	-138.000	-78.000	-342.000	100.000	100.000	0.000	-700.000	-102.000	-942.000	0.000	100.000	-200.000	100.000	100.000	100.000	-41.000	-100.000	100.000	-1000.000	-1000.000	-78.000	0.000	0.000	100.000	-546.000	-500.000	-500.000	100.000	-1000.000	-154.000
4250000 (returns)	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4500000 (returns)	0.000	-1000.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	0.000	0.000	100.000	0.000	0.000	0.000	100.000	-352.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1000.000	0.000	0.000	0.000	0.000	0.000	0.000	-1000.000	100.000	0.000	0.000	0.000
