iteration(key)	values
250000 (returns)	16850.000
500000 (returns)	10213.000	9414.000	3827.000
750000 (returns)	603.000	2906.000
1000000 (returns)	67031.000	5013.000	92924.000	2705.000	40430.000	33728.000	14039.000	15537.000	10220.000	4101.000	32842.000	13314.000	32442.000	25047.000	27714.000	8516.000
1250000 (returns)	26252.000	38541.000	25840.000	11017.000	8512.000	14319.000	5317.000	46834.000	39286.000	15427.000	7522.000	17526.000
1500000 (returns)	37566.000	10522.000	12621.000	9309.000
1750000 (returns)	66563.000	40358.000	208536.000	51679.000	105229.000	81275.000	53537.000	57591.000	15524.000	69346.000	183436.000
2000000 (returns)	31512.000	114812.000	50035.000	24924.000	15239.000	25225.000	21035.000	13035.000	33833.000	4704.000	20223.000	12635.000	48037.000	20222.000	55542.000	8913.000	32546.000	13431.000	14928.000	17036.000	26333.000
2250000 (returns)	25234.000	19829.000	42123.000	137860.000	18240.000	30022.000	68575.000	24716.000	99960.000	163466.000	29430.000	71552.000	28826.000	57641.000	26142.000	24238.000	14922.000	15322.000	24029.000	163401.000	18019.000	223303.000	9833.000	23129.000	115202.000	55336.000
2500000 (returns)	13124.000	135484.000	40831.000	125288.000	156368.000	64166.000	69588.000	7809.000	99678.000	25853.000	140081.000	17527.000	58142.000	76157.000	241659.000	104367.000	2605.000	81958.000	87949.000	49462.000	185387.000	29143.000
2750000 (returns)	40437.000	67858.000	14130.000	55066.000	31265.000	95653.000	18822.000	20235.000	262624.000	95896.000	123993.000	145490.000	20129.000	73409.000	87771.000	399471.000	11722.000	74255.000	80858.000	58854.000	87153.000
3000000 (returns)	231791.000	44082.000	66560.000	238467.000	40433.000
3250000 (returns)	48632.000	344502.000	172257.000	141082.000	607379.000	61143.000	191272.000	97887.000	70850.000	486831.000	467371.000	20427.000
3500000 (returns)	67964.000	17218.000	34533.000	247683.000	27422.000
3750000 (returns)	72933.000	200.000	369212.000	5209.000
4000000 (returns)	65633.000	153018.000	43729.000	43625.000	157465.000	82061.000	46240.000	217797.000	506181.000	93642.000	204075.000	556965.000	175476.000	139534.000	111148.000	60624.000	20625.000	89251.000	79539.000
4250000 (returns)	14413.000	12909.000	11130.000	37426.000	27625.000
4500000 (returns)	445775.000	793746.000	787605.000	57919.000	9170.000	115327.000	432441.000	108954.000
4750000 (returns)	74537.000	129429.000	65631.000	47726.000	72553.000	106849.000	312282.000
5000000 (returns)	276578.000	352939.000	112612.000	23333.000	106978.000	528919.000	8508.000	2007.000	110376.000	173053.000	189191.000	411549.000
5250000 (returns)	64935.000	670495.000	227116.000	32554.000	599719.000	114663.000	440515.000	301358.000	477893.000	14110.000	166963.000	147367.000	266859.000	191168.000	62277.000	105159.000	576547.000	100748.000
5500000 (returns)	58636.000	194265.000	59033.000
5750000 (returns)	357655.000	437093.000	303638.000	93950.000	43647.000	248288.000	139840.000	517389.000	44942.000	85217.000	143744.000	137315.000	117622.000	598657.000	305966.000	7616.000	761295.000	262180.000	492872.000	258947.000	71633.000	119369.000	12608.000	194840.000	39725.000	240728.000	438532.000	129934.000
6000000 (returns)	198358.000	615915.000	160424.000	694356.000	310434.000	307355.000	368195.000	165275.000
6250000 (returns)	82219.000	73534.000	190462.000	331501.000	778881.000	526808.000	572946.000	83556.000	193241.000	102533.000	750955.000	685749.000	574501.000
6500000 (returns)	258133.000	120887.000	496554.000
6750000 (returns)	0.000	7214.000	886299.000	756072.000	0.000	749334.000	584573.000	671384.000
7000000 (returns)	688816.000	576224.000	127116.000	23978.000
7250000 (returns)	342618.000	453041.000
7500000 (returns)	336847.000	308043.000	590643.000	554346.000	295570.000	287102.000	271977.000	29189.000	350230.000
7750000 (returns)	215425.000	2300.000	945849.000
8000000 (returns)	109250.000	625737.000	779165.000	631959.000	665821.000	424431.000
8250000 (returns)	785990.000
8500000 (returns)	969615.000
8750000 (returns)	697817.000	402257.000
9000000 (returns)	19417.000	208715.000	254200.000
9250000 (returns)	573289.000	296236.000	382191.000	275619.000	483140.000
9500000 (returns)	406568.000	399331.000	223352.000
9750000 (returns)	41719.000	786748.000	269729.000
10000000 (returns)	168848.000	527632.000
10250000 (returns)	203.000	134911.000	14628.000	203.000	145734.000	51915.000	203.000	193438.000	669625.000	201.000	27510.000	961919.000	13916.000	222707.000	267921.000
10500000 (returns)	228291.000
10750000 (returns)	39893.000
11000000 (returns)	648122.000
11250000 (returns)	136359.000	439412.000	557702.000
11500000 (returns)	837731.000	755008.000
11750000 (returns)	336214.000
12000000 (returns)	510471.000
12250000 (returns)	246021.000	560614.000
12500000 (returns)	777523.000	230706.000
12750000 (returns)	12606.000	453224.000	236426.000	518775.000
13000000 (returns)	471553.000	646943.000
13250000 (returns)	237106.000	803643.000	853407.000
13500000 (returns)	242518.000	391422.000
13750000 (returns)	71013.000
14000000 (returns)	363856.000	543403.000
14250000 (returns)	7703.000	122675.000
14500000 (returns)	81706.000	25714.000	207939.000
14750000 (returns)	731804.000
15000000 (returns)	567241.000
15250000 (returns)	827590.000
15500000 (returns)	105342.000
15750000 (returns)	426444.000	7920.000	822211.000
16000000 (returns)	452221.000	137638.000	358820.000
16250000 (returns)	92406.000	539642.000	50600.000
16500000 (returns)	223348.000	489429.000	662105.000
16750000 (returns)	611632.000	730131.000
17000000 (returns)	739659.000	705465.000
17250000 (returns)	919729.000
17500000 (returns)	767026.000	251804.000
17750000 (returns)	846898.000
18000000 (returns)	329944.000	376160.000	131146.000
18250000 (returns)	694987.000
18500000 (returns)	82641.000
18750000 (returns)	87102.000	308739.000	110330.000	34024.000
19000000 (returns)	795535.000
19250000 (returns)	994711.000
19500000 (returns)	933716.000
19750000 (returns)	675958.000
20000000 (returns)	30407.000	181025.000
20250000 (returns)	430410.000	270039.000	278600.000
20500000 (returns)	132805.000	631466.000
20750000 (returns)	918832.000	432519.000	616130.000
21000000 (returns)	572841.000
21250000 (returns)	762453.000
21500000 (returns)	983307.000	302313.000
21750000 (returns)	624316.000
22000000 (returns)	612627.000	650944.000
22250000 (returns)	282260.000
22500000 (returns)	314617.000
22750000 (returns)	527842.000
23000000 (returns)	528055.000
23250000 (returns)	828760.000	348526.000
23500000 (returns)	783639.000
23750000 (returns)	686512.000
24000000 (returns)	832028.000
24250000 (returns)	456500.000	904918.000
24500000 (returns)	70225.000	224428.000	447118.000
24750000 (returns)	688207.000	546216.000	974829.000	155603.000
25000000 (returns)	13029.000
25250000 (returns)	942246.000
25500000 (returns)	866851.000	109731.000
25750000 (returns)	821868.000	191325.000
26000000 (returns)	821728.000
26250000 (returns)	619131.000
26500000 (returns)	46641.000	77425.000	4312.000	682264.000
