iteration(key)	values
500000 (returns)	586.817	584.303	579.141	583.338	584.320	586.753	594.148	595.361	584.028	589.631	577.438	588.183	588.176	584.007	576.137	590.867	581.466	582.852	560.626	586.145	584.348	590.867	586.005	586.565	591.513	585.415	586.139	581.824	575.070	575.722	585.934	576.309
1000000 (returns)	576.060	573.435	576.901	573.994	574.584	575.100	571.006	578.623	575.735	574.559	588.077	570.971	583.256	590.456	575.000	588.993	563.697	592.044	571.726	570.696	565.281	579.343	583.828	585.677	576.888	578.713	576.157	580.339	581.794	578.802	583.927	588.833
1500000 (returns)	580.435	584.764	577.656	576.887	575.424	573.200	581.543	569.499	583.700	579.003	570.457	584.932	570.667	589.687	574.873	592.837	580.863	575.415	577.866	579.803	575.326	575.323	575.456	578.497	592.839	576.189	570.325	580.665	582.593	584.274	579.950	580.911
2000000 (returns)	575.758	577.369	570.809	571.253	571.485	567.716	591.390	576.089	576.530	590.650	568.599	578.534	575.581	567.668	576.683	592.218	574.607	570.314	571.676	584.008	574.815	575.986	592.186	590.635	569.004	588.464	584.070	576.788	577.734	576.177	589.147	563.643
2500000 (returns)	593.646	577.985	571.337	566.925	579.456	564.219	557.968	567.849	573.055	588.126	571.635	577.977	570.382	569.445	578.037	572.819	592.143	577.930	578.847	582.693	569.763	568.552	569.000	570.224	584.798	578.604	578.702	592.886	574.536	570.291	584.648	571.438
3000000 (returns)	569.637	584.115	575.122	570.315	579.136	570.861	578.585	586.705	563.597	563.273	574.730	576.822	589.901	568.824	578.043	573.861	578.266	582.604	571.770	579.633	573.535	578.689	578.866	573.150	573.961	592.134	593.513	569.217	574.734	579.906	575.488	562.518
3500000 (returns)	390.690	586.884	578.832	582.509	582.211	356.258	585.447	582.618	562.877	581.455	579.626	582.134	582.562	582.164	569.157	573.796	424.966	582.768	580.789	577.662	585.853	357.632	382.371	585.623	583.765	583.307	587.278	574.825	575.423	582.021	582.276	582.466
4000000 (returns)	572.086	579.291	581.918	574.439	581.236	563.815	581.098	581.863	561.814	567.882	560.638	569.871	579.720	575.308	580.257	583.308	578.434	579.435	581.484	562.374	364.047	562.436	575.798	561.381	578.589	563.030	560.665	564.240	580.166	575.878	574.690	557.865
4500000 (returns)	573.237	571.150	576.972	561.988	556.022	556.826	548.623	572.326	558.679	547.344	572.822	573.491	563.505	559.753	557.650	559.361	572.805	574.677	561.394	572.708	577.062	555.038	572.669	549.138	553.269	571.734	554.144	570.651	572.652	576.952	570.716	573.053
5000000 (returns)	554.398	555.635	572.674	577.424	554.187	561.956	560.837	570.076	560.077	539.769	558.744	559.773	572.947	553.223	532.240	558.802	548.637	559.661	576.564	545.812	558.577	561.930	560.633	571.965	553.938	559.727	554.048	556.831	552.318	574.791	556.333	571.125
5500000 (returns)	551.468	546.650	551.924	533.784	562.420	556.213	553.159	559.624	542.115	557.996	517.577	528.685	565.779	523.647	532.656	555.997	553.724	550.782	548.918	544.676	561.558	550.806	556.891	549.593	557.714	559.152	558.441	575.110	563.059	541.042	557.098	565.963
6000000 (returns)	554.527	568.633	559.758	540.119	547.712	554.847	553.345	554.026	551.747	541.584	553.814	561.873	539.379	540.472	549.135	553.240	549.543	549.504	557.177	556.303	546.515	547.261	534.863	573.881	552.224	564.699	557.614	557.486	560.615	544.543	541.620	551.030
6500000 (returns)	545.440	543.993	354.553	555.496	342.694	540.339	562.774	555.577	353.383	560.985	548.684	544.030	550.884	557.258	557.772	541.934	538.893	355.184	353.202	542.815	357.062	564.388	370.327	566.735	353.118	551.026	351.970	570.362	545.687	550.934	544.491	559.613
7000000 (returns)	558.795	535.232	558.817	568.054	527.267	538.050	561.983	527.964	539.383	535.743	368.472	408.424	387.420	539.157	528.240	332.108	545.047	548.684	529.644	529.503	526.582	532.864	530.585	357.885	561.225	365.472	534.644	386.575	554.040	560.932	558.435	535.804
7500000 (returns)	543.888	560.378	549.164	550.194	523.684	545.602	540.909	536.864	555.049	366.793	374.048	528.113	541.871	537.082	366.729	539.966	378.688	357.328	367.392	388.658	334.880	547.959	535.003	544.917	334.358	553.537	538.372	527.924	539.914	551.931	537.129	557.944
