iteration(key)	values
50000 (returns)	200.000	870.000	312.000	636.000	886.000	643.000	495.000	302.000	1186.000	180.000
100000 (returns)	3073.000	1793.000	1769.000	2036.000	396.000	1215.000	1127.000	966.000	2944.000	2124.000
150000 (returns)	1037.000	1925.000	1019.000	400.000	3348.000	1666.000	3029.000	1900.000	2570.000	897.000
200000 (returns)	1155.000	2983.000	576.000	1212.000	2216.000	1392.000	2237.000	3044.000	2583.000	1416.000
250000 (returns)	2394.000	1724.000	4681.000	1260.000	1184.000	860.000	918.000	2914.000	1758.000	2812.000
300000 (returns)	1428.000	2780.000	1258.000	1352.000	3289.000	2700.000	1460.000	437.000	1455.000	656.000
350000 (returns)	3373.000	1364.000	1961.000	3035.000	2393.000	563.000	1597.000	3065.000	4222.000	5240.000
400000 (returns)	4896.000	1798.000	2169.000	861.000	1417.000	2174.000	842.000	1516.000	1825.000	2371.000
450000 (returns)	906.000	2797.000	2785.000	352.000	1181.000	1826.000	975.000	1384.000	4179.000	2286.000
500000 (returns)	1681.000	4352.000	2930.000	1517.000	1285.000	4351.000	978.000	2393.000	3320.000	1502.000
550000 (returns)	1136.000	1879.000	685.000	1730.000	1473.000	240.000	2416.000	3606.000	1575.000	974.000
600000 (returns)	1293.000	926.000	2150.000	1489.000	762.000	4017.000	1530.000	1728.000	1723.000	327.000
650000 (returns)	3344.000	3440.000	4425.000	707.000	1482.000	1715.000	2450.000	4336.000	918.000	1002.000
700000 (returns)	2596.000	544.000	1653.000	2919.000	1652.000	3111.000	1191.000	487.000	2414.000	1673.000
750000 (returns)	2475.000	1528.000	1334.000	530.000	893.000	2826.000	2425.000	2085.000	1689.000	4031.000
800000 (returns)	1273.000	1689.000	5573.000	3918.000	2583.000	1428.000	2496.000	379.000	2506.000	2397.000
850000 (returns)	4086.000	1650.000	1138.000	2848.000	1969.000	2648.000	1977.000	2489.000	4731.000	4616.000
900000 (returns)	1258.000	1675.000	2342.000	2535.000	3739.000	3389.000	1051.000	3597.000	536.000	3733.000
950000 (returns)	1788.000	1217.000	2232.000	1740.000	1911.000	3192.000	2818.000	1833.000	1542.000	559.000
1000000 (returns)	2257.000	2355.000	2918.000	377.000	1621.000	366.000	2155.000	998.000	2430.000	1731.000
1050000 (returns)	680.000	3161.000	3365.000	2705.000	1123.000	2677.000	1594.000	1020.000	2802.000	3635.000
1100000 (returns)	2225.000	5391.000	540.000	3231.000	1250.000	2001.000	1742.000	1002.000	2796.000	1129.000
1150000 (returns)	2086.000	2329.000	906.000	2717.000	2033.000	874.000	2155.000	5239.000	994.000	1100.000
