iteration(key)	values
250000 (returns)	225.000	325.000	850.000	300.000	400.000	350.000	400.000	275.000	375.000	375.000	250.000	325.000	700.000	375.000	300.000	275.000	350.000	700.000	350.000	350.000	375.000	475.000	350.000	625.000	325.000	275.000	475.000	375.000	325.000	325.000	350.000	225.000	350.000	400.000	400.000	425.000	425.000	375.000	300.000	375.000	300.000	350.000	350.000	350.000	350.000	700.000	425.000	350.000	850.000	375.000	400.000	325.000	450.000	350.000	375.000	400.000	675.000	375.000	1275.000	325.000	325.000	400.000	300.000	325.000	375.000	325.000	400.000	300.000	500.000	275.000	350.000	325.000	225.000	350.000	375.000	325.000	375.000	300.000	375.000	375.000	350.000	300.000	350.000	875.000	575.000	500.000	250.000	375.000	375.000	275.000	450.000	475.000	450.000	925.000	375.000	450.000	425.000	350.000	600.000	375.000	350.000	725.000	450.000	400.000	275.000	325.000	250.000	225.000	925.000	325.000	300.000	375.000	300.000	350.000	375.000	350.000	300.000	300.000	350.000	475.000	900.000	350.000	350.000	375.000	750.000	350.000	400.000	250.000	225.000	425.000	325.000	425.000	925.000	425.000	350.000	300.000	375.000	400.000	400.000	350.000	425.000	375.000	350.000	600.000	325.000	450.000	325.000	300.000	350.000	425.000	300.000	225.000	275.000	375.000	350.000	325.000	275.000	450.000	300.000	375.000	375.000	350.000	300.000	500.000	350.000	300.000	325.000	350.000	325.000	350.000	875.000	250.000	350.000	375.000	400.000	325.000	250.000	850.000	325.000	375.000	325.000	375.000	300.000	375.000	425.000	375.000	350.000	350.000	425.000	250.000	475.000	400.000	375.000	350.000	400.000	375.000	375.000	300.000	350.000	575.000	250.000	350.000	275.000	250.000	500.000	325.000	675.000	350.000	275.000	675.000	225.000	650.000	500.000	375.000	750.000	350.000	350.000	350.000	325.000	650.000	450.000	450.000	325.000	400.000	425.000	575.000	500.000	350.000	275.000	450.000	400.000	450.000	325.000
500000 (returns)	3850.000	975.000	3775.000	500.000	1025.000	1025.000	3775.000	475.000	1025.000	4325.000	1025.000	1125.000	4275.000	3775.000	1025.000	525.000	1025.000	1125.000	525.000	1025.000	1025.000	1000.000	4150.000	3775.000	1025.000	3650.000	4150.000	4325.000	1025.000	1000.000	4275.000	1025.000	1000.000	3775.000	500.000	475.000	525.000	3775.000	525.000	1000.000	3775.000	1025.000	525.000	525.000	1025.000	475.000	1000.000	4150.000	1125.000	500.000	4150.000	4275.000	1025.000	500.000	4850.000	525.000	1000.000	500.000	1025.000	1025.000	1025.000	525.000	1000.000	475.000	1025.000	475.000	1025.000	1025.000	3775.000	1000.000	500.000	3650.000	625.000	1025.000	1000.000	475.000	4275.000	1000.000	1025.000	1025.000	3650.000	500.000	1025.000	1075.000	1025.000	500.000	1025.000	4250.000	4275.000	3800.000	525.000	3650.000	1000.000	1125.000	4300.000	475.000	3800.000	1625.000	1025.000	1125.000	4275.000	1025.000	475.000	475.000	1025.000	475.000	3650.000	1025.000	1025.000	475.000	500.000	525.000	525.000	4150.000	525.000	3775.000	500.000	525.000	1125.000	3825.000	500.000	1000.000	3825.000	4150.000	1025.000	4400.000	1000.000	1025.000	1025.000	625.000	4275.000	1025.000	4325.000	500.000	525.000	475.000	500.000	1025.000	3650.000	1100.000	525.000
750000 (returns)	3900.000	4100.000	4550.000	4375.000	3800.000	4950.000	3850.000	3975.000	525.000	3875.000	625.000	4100.000	5025.000	3900.000	4050.000	4075.000	4050.000	3875.000	4525.000	4050.000	3950.000	3975.000	4000.000	3950.000	4050.000	4525.000	4600.000	4225.000	3900.000	3800.000	3900.000	4050.000	3900.000	4650.000	4425.000	3900.000	3800.000	3775.000	525.000	3925.000	3950.000	3800.000	3875.000	4350.000	3850.000	3900.000	3950.000	4200.000	4350.000	3800.000	4000.000	525.000	4050.000	3825.000	4350.000	4050.000	4125.000	3825.000	3900.000	3850.000	4100.000	3900.000	3925.000	3800.000	525.000	3925.000	4250.000	3800.000	4150.000	525.000	3925.000	3900.000	3825.000	3825.000	4225.000	4100.000	4100.000	3900.000	3900.000	4025.000	4475.000	5050.000	4625.000	3950.000	3975.000	525.000	3925.000	4125.000	3800.000	4075.000	3900.000	3875.000	3875.000	3950.000	3950.000	3900.000	4050.000	3900.000	3800.000	4125.000	3800.000	3850.000	3850.000	4575.000	3850.000	3925.000	3925.000	3850.000	3900.000	3775.000	3925.000	4225.000	3975.000
1000000 (returns)	4250.000	4100.000	4350.000	4175.000	4375.000	4050.000	4400.000	4350.000	4075.000	4175.000	4125.000	4100.000	4175.000	4100.000	5075.000	4475.000	4125.000	4375.000	4075.000	4175.000	4100.000	4200.000	4175.000	4100.000	4000.000	4100.000	4375.000	4200.000	4225.000	4400.000	4100.000	4075.000	4600.000	4175.000	4200.000	4025.000	4900.000	4125.000	4125.000	4150.000	4175.000	4100.000	4175.000	4100.000	4100.000	4900.000	4125.000	4050.000	4025.000	4400.000	4750.000	3925.000	4175.000	4200.000	4075.000	4150.000	4125.000	4100.000	4225.000	3950.000	4400.000	4475.000	4125.000	4150.000	4400.000	4450.000	4125.000	4200.000	4050.000	4675.000	4100.000	3975.000	4475.000	4075.000	4100.000	4200.000	4175.000	4050.000	4100.000	4575.000	4050.000	4075.000	4100.000	4400.000	4150.000	4050.000	4050.000	3900.000	4750.000	3975.000	4300.000	4050.000	525.000	4200.000	4750.000	4200.000	4125.000	4075.000	4225.000	4350.000	4050.000	4100.000	4375.000	4025.000	4425.000	4375.000	4075.000	4050.000
1250000 (returns)	4150.000	4450.000	3875.000	4200.000	4200.000	4225.000	4125.000	4550.000	4475.000	5000.000	4475.000	3950.000	4475.000	4225.000	4475.000	4475.000	4225.000	4500.000	4125.000	3925.000	525.000	4125.000	4225.000	3775.000	7275.000	4250.000	4725.000	4125.000	4175.000	5075.000	4100.000	4250.000	4250.000	4100.000	525.000	7375.000	4475.000	4200.000	4050.000	4200.000	4450.000	4350.000	5025.000	4150.000	4125.000	4125.000	4100.000	4125.000	3850.000	4025.000	4775.000	4825.000	4350.000	4850.000	4100.000	4100.000	4475.000	4175.000	4100.000	3775.000	4550.000	4500.000	4125.000	3975.000	4175.000	4150.000	7375.000	3775.000	4225.000	4475.000	4475.000	7375.000	4225.000	4125.000	4125.000	4125.000	4150.000	4425.000	4425.000	4150.000	5025.000	4150.000	4275.000	4025.000	4225.000	3925.000	7425.000	4150.000	4575.000	7275.000	4550.000	3975.000	4125.000	4150.000	4050.000	4125.000	450.000	4225.000	4250.000	4425.000	5000.000	4275.000	4975.000	3975.000	4200.000	425.000	4225.000	4475.000	3900.000
1500000 (returns)	4175.000	7625.000	7750.000	14875.000	4075.000	7925.000	7575.000	7825.000	8150.000	7800.000	7550.000	7675.000	7725.000	4500.000	10950.000	4200.000	8100.000	8150.000	7850.000	4150.000	4025.000	8000.000	4125.000	4500.000	7675.000	4525.000	7675.000	7925.000	7825.000	4075.000	8050.000	4450.000	4000.000	4575.000	7875.000	7950.000	4225.000	8100.000	4500.000	7250.000	4075.000	4425.000	4075.000	8100.000	4125.000	4550.000	11875.000	8375.000	7775.000	7775.000	7650.000	4225.000	4125.000	8025.000	7650.000	4125.000	8500.000	4525.000	4125.000	8100.000	8100.000	7775.000	4150.000	8025.000	425.000	4125.000	7800.000	7750.000	4525.000	4475.000	7550.000	4500.000	7800.000	4500.000	4450.000	8125.000	7800.000	4100.000	4200.000	7375.000	7875.000	4250.000	7475.000	4025.000	4175.000	7825.000	8175.000	7625.000	7775.000	7825.000	8350.000	7375.000	7875.000	4075.000	7650.000	8475.000	4525.000	4500.000
1750000 (returns)	15475.000	15150.000	4550.000	11125.000	11600.000	7700.000	11325.000	7825.000	15725.000	4125.000	15125.000	4275.000	11250.000	4525.000	4200.000	7600.000	11425.000	12225.000	8100.000	4150.000	14900.000	11725.000	4250.000	15175.000	7750.000	7950.000	11450.000	11700.000	11525.000	7800.000	7775.000	4200.000	14775.000	11025.000	8175.000	7950.000	11500.000	7850.000	7850.000	8075.000	4200.000	4550.000	7300.000	11400.000	15125.000	8225.000	7825.000	4000.000	7850.000	8125.000	11425.000	11225.000	4450.000	11300.000	11475.000	8675.000	4150.000	15925.000	4450.000	8525.000	7600.000	4200.000	4000.000	11375.000	11875.000	4000.000	8450.000	4200.000	8575.000	4200.000	7850.000	7800.000	4175.000	14675.000	7700.000	4200.000	15350.000	7975.000	4200.000	8250.000	7625.000	8100.000	4275.000	7900.000	10950.000	11300.000	10950.000	4575.000	12200.000	4200.000	4150.000	8125.000
2000000 (returns)	18550.000	8175.000	14725.000	14825.000	7825.000	14825.000	14650.000	18650.000	7875.000	15200.000	15050.000	11475.000	11450.000	15375.000	15300.000	15200.000	14875.000	7750.000	7875.000	15075.000	14875.000	7900.000	15200.000	11800.000	15025.000	15425.000	14825.000	11350.000	18425.000	15075.000	15100.000	15525.000	7750.000	15575.000	15400.000	7775.000	8200.000	15350.000	18550.000	11525.000	11375.000	14700.000	8200.000	15100.000	15325.000	15125.000	18875.000	14825.000	8175.000	7850.000	14775.000	14975.000	11300.000	14800.000	15150.000	15375.000	15350.000	14800.000	15000.000	15425.000	15150.000	7750.000	14825.000	11500.000	11375.000	15050.000
2250000 (returns)	18925.000	18575.000	7850.000	18950.000	15075.000	18325.000	15175.000	14975.000	18450.000	18375.000	18875.000	22475.000	15000.000	14575.000	21850.000	19575.000	14875.000	18450.000	15000.000	18625.000	19600.000	18525.000	15525.000	14650.000	14750.000	14975.000	15600.000	18700.000	14925.000	15350.000	14975.000	18575.000	18600.000	14650.000	18550.000	11425.000	18575.000	19075.000	18400.000	14950.000	21975.000	14875.000	15250.000	15175.000	15175.000	15125.000	14925.000	11425.000	11175.000	18525.000	14800.000	18500.000	18375.000	18675.000	15025.000
2500000 (returns)	14775.000	14950.000	14900.000	14725.000	14925.000	15025.000	15300.000	15150.000	14950.000	14925.000	18450.000	15325.000	14775.000	14600.000	18325.000	14825.000	14800.000	14800.000	15025.000	18450.000	18675.000	14950.000	18800.000	14800.000	14975.000	18350.000	15025.000	14600.000	14750.000	14900.000	14700.000	14700.000	14775.000	14700.000	14950.000	18300.000	18625.000	14800.000	14775.000	14975.000	18575.000	15325.000	14975.000	18325.000	14900.000	15000.000	15025.000	18600.000	14800.000	14950.000	15450.000	18625.000	14775.000	15075.000
