iteration(key)	values
500000 (returns)	590.667	591.856	591.852	582.508	585.011	590.011	581.282	586.711	579.324	584.501	581.960	578.911	584.574	587.924	573.074	588.015	583.376	589.542	589.729	582.500	588.734	583.380	583.773	585.224	584.416	580.467	586.727	571.887	584.691	588.827	579.402	589.332
1000000 (returns)	570.954	580.046	575.771	585.751	591.757	593.760	589.254	576.014	575.211	578.945	589.551	577.559	576.193	589.145	575.948	570.255	590.072	590.145	593.104	577.288	578.667	575.036	584.102	569.805	577.593	574.060	587.916	581.260	573.349	581.586	583.255	569.510
1500000 (returns)	588.225	561.848	577.896	589.570	581.312	590.243	581.688	585.758	593.012	570.226	583.351	583.606	589.684	581.695	590.282	588.385	589.102	589.739	577.340	590.243	578.341	572.523	582.735	577.284	569.167	576.373	582.846	593.037	574.183	576.473	589.927	575.286
2000000 (returns)	589.894	587.561	576.587	575.400	588.747	576.284	589.098	590.655	575.160	578.041	593.732	589.892	576.527	593.697	577.633	580.651	575.136	579.993	577.435	588.277	588.950	590.558	586.017	589.008	581.584	589.659	586.347	575.470	587.562	574.192	589.193	593.746
2500000 (returns)	591.695	589.015	573.249	585.907	576.644	585.112	587.350	584.273	590.351	565.757	587.058	574.111	575.827	577.268	588.870	582.037	589.027	580.279	577.419	588.126	586.253	573.669	584.079	587.423	579.196	590.684	577.351	588.060	576.756	588.388	587.893	586.852
3000000 (returns)	586.009	584.108	585.710	574.448	588.665	589.836	593.003	588.550	578.904	589.067	559.711	585.668	586.591	573.789	556.257	589.687	577.125	576.365	579.846	589.093	579.136	588.373	586.028	582.252	574.852	589.447	584.423	589.499	581.939	588.447	587.784	590.023
3500000 (returns)	589.117	578.021	563.432	590.289	588.158	590.304	584.677	590.078	590.067	589.399	590.520	586.183	580.046	589.338	588.695	585.761	586.829	589.699	580.948	573.407	585.213	579.948	581.716	590.169	585.091	588.235	577.456	578.396	567.192	589.695	587.718	585.026
4000000 (returns)	571.082	572.343	575.121	586.306	587.422	585.127	588.971	572.554	585.370	579.705	582.833	590.193	582.740	573.129	589.619	577.273	580.856	564.926	580.865	584.740	574.876	590.958	585.568	571.867	583.966	571.088	571.577	571.264	566.906	574.938	580.362	568.247
4500000 (returns)	580.651	571.294	588.893	578.427	590.535	577.549	571.664	589.374	583.096	580.701	588.324	560.654	589.880	577.933	578.705	578.864	594.751	575.618	590.147	577.807	589.981	568.002	590.130	588.346	574.096	582.516	574.758	590.197	590.282	577.075	574.520	587.152
5000000 (returns)	569.076	587.318	552.592	582.126	589.898	590.123	575.520	581.322	579.563	570.888	590.108	577.076	590.332	576.355	588.259	587.480	579.834	547.981	568.876	586.198	558.532	589.876	580.864	570.544	570.504	572.760	577.000	568.025	569.689	590.325	549.954	576.640
