iteration(key)	values
31000000 (returns)	85.672	82.033	82.447	94.977	85.953	95.777	94.458	86.562	83.539	80.150	81.620	86.773	85.637	82.209	86.500	85.036	83.919	84.210	86.147	87.502	96.556	81.726	83.346	81.558	89.270	80.910	85.434	96.160	81.622	95.334	94.724	87.524
31500000 (returns)	96.456	96.555	87.949	87.128	87.017	95.429	88.885	97.447	94.060	93.905	90.290	94.141	87.415	95.514	95.926	96.160	89.565	97.478	94.341	92.768	89.375	93.989	93.042	86.722	94.434	87.548	93.013	93.101	94.454	93.954	87.314	90.766
32000000 (returns)	86.462	93.294	83.162	93.777	79.676	79.124	85.145	84.090	92.606	79.277	83.652	92.531	79.446	87.197	92.478	81.570	81.281	78.784	92.120	89.980	79.300	85.678	79.398	83.858	85.431	89.951	93.698	92.429	82.629	84.379	81.549	83.942
32500000 (returns)	96.553	92.305	98.352	95.994	95.729	96.887	94.865	94.124	96.533	94.951	99.587	95.733	101.767	96.319	97.178	92.711	98.746	97.284	97.178	91.825	90.726	100.526	100.939	100.590	93.074	96.118	96.371	99.638	102.021	94.472	98.032	102.799
33000000 (returns)	89.754	90.478	84.933	91.643	84.739	98.229	88.987	97.957	91.080	85.362	92.512	90.936	92.400	98.752	92.262	97.068	89.946	94.876	91.974	91.717	98.444	91.105	87.730	88.939	87.511	89.013	88.582	98.125	98.898	90.008	96.345	91.295
33500000 (returns)	84.701	88.535	94.681	80.076	85.002	80.481	85.658	81.748	94.714	92.622	85.425	84.726	81.048	80.408	84.978	84.806	83.793	82.109	85.247	89.211	84.255	79.798	93.928	86.455	80.894	82.317	84.785	91.711	93.395	82.149	85.128	84.769
34000000 (returns)	75.245	71.903	71.916	72.163	81.198	80.652	71.241	71.811	79.324	74.249	73.619	71.386	75.362	71.560	73.693	77.361	76.107	72.391	80.135	79.286	72.751	73.478	74.571	71.531	82.668	72.889	80.549	72.348	70.639	71.206	75.126	73.084
34500000 (returns)	94.148	92.570	93.792	91.316	87.923	94.589	94.841	90.769	91.177	97.946	98.479	93.769	93.725	88.610	89.750	97.359	88.411	86.884	94.801	90.012	93.458	87.898	92.401	98.206	92.743	98.501	98.240	99.326	93.464	86.269	99.096	98.940
35000000 (returns)	77.668	80.347	79.462	76.980	78.009	76.982	77.265	90.913	74.650	76.661	79.753	81.988	82.028	80.770	77.235	89.733	85.580	91.177	91.759	90.913	89.971	76.605	86.234	90.238	82.511	78.252	82.197	80.952	87.612	79.854	78.510	81.362
35500000 (returns)	98.776	89.917	82.299	89.560	84.048	87.016	97.478	95.305	87.719	88.065	97.079	87.826	96.745	92.936	86.332	88.703	82.623	96.532	97.305	90.596	87.937	86.439	90.576	86.974	87.402	94.826	90.741	86.542	84.008	88.544	87.701	89.124
36000000 (returns)	63.713	64.311	71.654	64.679	69.203	64.959	64.353	63.313	68.601	63.977	71.169	64.422	64.614	64.347	71.598	64.042	63.888	63.180	63.522	65.726	69.082	63.587	64.514	62.599	63.871	62.869	64.267	62.754	64.893	65.214	64.015	64.296
36500000 (returns)	73.397	72.412	70.668	71.412	77.612	71.808	69.420	72.789	77.264	72.038	71.130	72.164	72.192	78.034	71.526	72.384	70.312	72.012	72.861	70.127	71.345	70.765	70.975	70.951	71.870	72.203	77.238	77.224	70.529	70.919	76.073	71.000
37000000 (returns)	79.577	80.189	86.977	79.269	76.077	89.245	79.846	79.522	81.001	89.245	77.584	81.182	85.065	77.930	80.501	81.015	77.795	88.900	79.579	88.181	79.679	79.952	85.182	78.990	81.186	79.300	79.132	79.649	77.898	89.550	76.996	77.999
37500000 (returns)	69.171	67.043	73.050	66.644	73.156	65.501	68.065	67.136	68.362	66.900	72.828	76.326	67.544	67.218	68.040	66.331	66.817	72.589	66.928	66.835	69.836	74.882	66.967	67.277	67.583	73.855	68.177	67.795	72.442	68.155	66.707	67.210
38000000 (returns)	76.263	68.933	74.074	73.782	69.246	69.452	69.877	68.285	68.522	69.234	69.455	74.504	69.195	69.917	74.949	68.877	73.108	76.610	69.291	68.954	70.033	69.964	67.568	75.213	71.599	68.511	68.460	73.492	69.217	68.486	68.807	69.257
38500000 (returns)	71.637	72.284	71.001	71.131	77.977	72.452	74.814	73.794	71.290	72.507	73.750	70.219	75.357	70.664	71.307	72.460	73.983	73.246	73.585	77.429	73.898	73.891	74.307	72.544	74.497	74.148	74.414	72.050	74.589	72.965	72.888	70.497
39000000 (returns)	71.840	70.883	77.581	70.089	75.748	80.682	70.501	71.106	76.086	72.399	70.318	69.583	70.374	71.840	72.064	68.860	74.266	70.374	70.391	71.133	77.524	70.945	69.170	69.793	69.629	71.019	70.015	69.157	75.582	74.435	77.079	70.886
39500000 (returns)	78.984	76.974	76.191	78.143	78.752	75.736	76.377	77.054	76.211	78.353	76.753	77.281	76.240	78.372	78.714	75.674	77.680	77.823	76.974	76.578	76.527	76.573	76.647	77.387	76.064	77.616	77.943	78.694	79.667	78.457	79.047	79.893
40000000 (returns)	67.666	70.343	67.699	67.789	67.831	67.296	67.806	68.318	73.058	67.077	69.750	70.446	68.532	70.236	71.525	71.795	68.492	67.765	66.734	68.477	68.767	67.482	66.788	67.489	67.599	70.468	67.873	72.423	67.565	67.269	70.501	67.301
40500000 (returns)	70.168	71.491	72.487	72.043	72.986	74.865	74.414	73.705	73.878	74.048	75.000	73.439	74.875	73.645	79.501	74.164	72.046	78.722	71.960	73.462	73.299	73.756	78.552	74.337	73.595	78.154	75.485	73.283	72.822	78.313	72.998	81.297
41000000 (returns)	68.111	67.275	68.060	72.923	70.964	69.209	67.556	67.547	67.836	68.079	66.855	68.247	68.555	67.257	73.628	68.827	68.940	68.768	66.998	67.636	69.269	67.869	69.188	69.305	67.802	68.910	67.449	69.436	68.180	73.222	67.163	69.124
41500000 (returns)	68.165	76.487	67.335	68.216	72.793	69.155	69.537	71.458	69.910	73.480	68.049	75.832	68.321	78.135	68.528	68.426	77.889	68.476	73.101	68.115	68.601	69.424	71.063	69.614	78.164	70.502	68.081	69.375	75.825	72.797	67.722	68.638
42000000 (returns)	61.879	60.663	61.421	62.302	60.100	61.219	59.298	61.285	60.937	60.955	61.321	60.626	61.674	63.227	62.058	60.462	60.540	61.408	61.385	61.093	61.566	61.100	61.863	60.862	61.864	61.055	62.422	60.767	60.566	60.805	61.158	59.533
42500000 (returns)	66.573	67.697	69.602	69.945	69.180	69.834	67.787	68.778	69.430	69.735	67.472	70.483	67.987	69.156	67.906	69.628	70.549	70.032	69.390	69.501	67.085	68.496	69.428	68.284	69.973	74.088	68.710	67.524	68.067	67.977	69.600	70.811
43000000 (returns)	64.342	64.165	63.650	63.339	64.434	63.608	63.307	64.752	63.123	63.409	64.121	63.554	63.544	63.838	64.001	63.871	63.399	64.267	63.058	63.638	63.431	63.428	64.145	64.081	64.463	64.428	63.284	64.212	63.704	63.342	64.046	63.308
43500000 (returns)	63.296	62.879	64.292	65.747	62.638	62.748	62.663	62.024	67.032	62.677	63.131	67.267	63.434	62.962	64.411	63.209	63.326	64.719	62.776	63.000	62.583	63.453	64.450	65.898	62.716	63.192	63.045	62.581	62.387	62.795	62.931	63.107
44000000 (returns)	66.739	66.199	66.074	66.688	65.729	66.694	66.669	66.044	67.587	66.193	68.130	68.663	66.493	65.978	66.742	66.526	67.931	67.396	67.989	66.612	67.718	66.291	68.586	66.521	67.708	67.797	67.252	66.157	66.707	67.020	66.396	66.784
44500000 (returns)	66.143	63.311	62.335	64.187	66.100	63.462	64.373	67.917	64.759	60.955	64.580	62.128	60.832	65.351	65.394	59.974	61.894	61.467	68.083	67.743	63.000	61.472	63.959	62.064	64.932	63.238	61.611	61.538	66.395	66.035	61.299	65.536
45000000 (returns)	62.382	60.808	64.560	60.662	61.692	61.586	61.390	61.392	60.836	62.613	61.164	61.228	61.921	61.141	61.027	61.899	60.752	61.286	61.294	61.425	62.125	61.172	61.072	61.853	61.350	61.095	62.810	61.088	62.996	61.630	63.417	61.252
