iteration(key)	values
5000 (returns)	-8.927	-10.371	-12.057	-7.505	-10.376	-5.855	-12.235	-12.709	-0.330	-10.699
10000 (returns)	139.323	89.645	119.680	54.726	186.729	109.819	106.697	202.149	211.327	85.351
15000 (returns)	510.217	177.567	626.670	2358.678	623.657	506.249	40.438	-525.243	820.791	1225.472
20000 (returns)	52.441	337.896	338.457	454.021	561.730	685.108	1091.257	157.666	1304.321	1709.334
25000 (returns)	397.321	260.471	155.124	865.658	281.733	245.765	1187.544	970.868	229.215	184.655
30000 (returns)	123.367	758.234	77.534	824.601	104.335	331.228	1048.586	1180.538	381.948	860.821
35000 (returns)	-11.113	1003.739	254.487	780.346	1689.347	695.146	118.082	-93.216	-2.651	-26.573
40000 (returns)	543.261	55.524	74.088	516.659	264.551	85.345	1036.153	949.027	962.308	120.687
45000 (returns)	723.841	1623.457	-184.959	1270.202	-8.462	1425.885	1471.782	445.425	463.946	172.456
50000 (returns)	76.156	2523.812	166.373	969.429	758.242	279.272	375.704	725.152	384.619	416.327
55000 (returns)	1593.834	416.553	155.300	1191.907	1144.873	1542.139	1064.362	1392.853	1281.094	783.733
60000 (returns)	290.477	128.727	1898.481	1674.237	316.052	678.746	742.860	652.966	73.377	645.792
65000 (returns)	706.463	185.054	3183.706	353.155	1115.531	1871.142	363.782	-10.969	984.005	1846.055
70000 (returns)	2411.705	463.344	5864.292	4471.995	-49.571	395.771	5921.751	-239.611	-79.794	292.157
75000 (returns)	2501.167	4789.341	6344.070	3289.026	2458.243	3784.180	3824.774	2723.307	4282.525	3272.291
80000 (returns)	6367.966	4538.273	3354.438	4846.879	676.993	4498.104	1697.274	-117.002	3125.705	2827.359
85000 (returns)	9159.604	5512.983	970.840	6874.621	1602.107	487.910	3344.849	459.060	4421.376	508.879
90000 (returns)	6631.925	8104.229	4828.139	9176.363	5813.445	3778.655	5645.888	9554.047	9413.691	2562.878
95000 (returns)	1893.099	5751.476	7503.141	7831.772	1391.947	623.477	1315.956	947.428	808.784	4581.689
100000 (returns)	4694.627	4950.275	7672.119	6599.585	7705.405	4020.085	3708.572	454.229	3169.979	7514.110
105000 (returns)	9487.902	9428.229	8516.242	9312.867	3770.291	9918.610	5788.216	4445.297	9719.097	8403.082
110000 (returns)	6749.630	9634.205	832.356	421.564	10057.797	7485.700	4348.310	921.170	9895.356	-85.293
115000 (returns)	10265.869	11224.637	9705.274	10191.379	9836.723	10548.299	9816.740	6029.196	11157.038	10412.521
120000 (returns)	9983.352	9711.564	9318.001	9636.495	7147.255	5084.310	555.784	10199.352	8822.021	11210.156
125000 (returns)	-121.453	4019.431	1962.433	5459.182	5882.793	1310.667	5886.911	648.602	8181.918	10277.777
130000 (returns)	11045.151	10253.823	11133.969	9448.576	11094.244	7497.600	11028.983	10743.232	10123.923	9864.307
135000 (returns)	10516.100	10755.800	10956.288	10859.838	10288.822	8913.180	10986.705	10098.169	10965.859	10636.604
140000 (returns)	10762.869	11004.402	11165.604	10977.045	11047.816	10862.213	10603.406	7827.327	11007.034	3972.994
145000 (returns)	8678.139	9129.814	8719.120	10981.004	3660.038	9899.305	10868.614	10790.561	10061.906	10215.189
150000 (returns)	11130.887	10826.974	10899.361	11182.472	11126.689	11187.951	11148.176	11321.671	11094.725	11042.256
155000 (returns)	11111.834	10612.702	11095.185	10471.385	2280.582	10269.719	10997.076	10684.121	10533.583	10442.666
160000 (returns)	10826.874	10327.990	10619.890	9212.248	10487.534	6393.072	11147.920	9356.240	11253.871	11224.934
165000 (returns)	2434.804	7886.449	11043.892	7285.767	10971.691	10004.760	10879.694	8982.213	11047.760	11120.949
170000 (returns)	9861.891	8280.568	9908.240	10564.887	10292.449	10303.521	10763.258	10902.339	10614.277	9476.033
175000 (returns)	11334.229	11261.918	10773.720	11287.676	11329.193	11036.209	10777.919	10727.457	10936.042	10945.791
180000 (returns)	11259.178	10292.467	11306.914	10500.198	11312.713	10851.878	10099.101	10980.588	10979.187	10996.504
185000 (returns)	11277.273	11100.056	10987.722	10680.299	11362.277	11324.891	10806.539	10585.856	11488.869	11337.604
190000 (returns)	10926.552	11274.191	11014.543	11065.545	11374.414	10994.686	11103.539	11126.150	11221.676	11034.924
195000 (returns)	10386.898	11098.225	11170.720	11255.887	11225.760	10284.130	11391.230	11379.217	11139.056	10812.770
200000 (returns)	8257.941	10493.891	10228.973	10940.430	5759.139	11071.981	11175.291	10307.801	10343.455	9453.566
205000 (returns)	10495.532	11374.310	10896.625	8943.505	10755.156	10881.441	10826.575	10657.723	11243.543	10928.574
210000 (returns)	11609.785	10688.496	11307.770	11369.283	11027.155	9560.771	11094.553	11497.592	10984.436	11390.701
215000 (returns)	10286.168	11209.740	11289.413	11349.918	11265.723	11276.545	11211.602	10111.625	11235.830	10870.071
220000 (returns)	10182.199	11434.607	11089.323	11278.529	11128.677	11233.469	11176.701	11437.497	11366.161	11292.213
225000 (returns)	11153.316	11259.144	11063.272	11355.203	11301.942	11454.943	11044.025	11421.012	11189.219	11263.027
230000 (returns)	11384.104	11374.541	11274.005	11361.334	11178.346	11344.811	11165.526	11382.342	11236.945	11295.716
235000 (returns)	10884.114	8127.749	10955.547	10552.458	10277.468	10809.547	11077.243	10151.593	10197.404	10255.976
240000 (returns)	10950.403	11089.420	10437.613	10944.902	10736.259	10801.028	10975.854	10640.815	11240.416	11071.775
245000 (returns)	11504.432	11316.469	11491.516	11408.695	11372.679	11270.090	11380.623	11309.747	11393.459	11491.824
250000 (returns)	11250.223	11459.743	11362.220	11534.214	11278.855	10576.467	11077.867	11380.283	11155.197	10969.242
255000 (returns)	10408.967	10434.745	10507.847	9290.036	10824.793	10383.416	8703.158	10410.069	10449.444	10584.010
260000 (returns)	11527.561	11217.746	11034.382	10997.622	11341.592	11484.234	11338.153	11324.357	11345.678	11170.176
265000 (returns)	11318.503	10956.860	11401.322	10390.936	10996.391	11211.959	10712.213	8472.949	10710.253	10919.932
270000 (returns)	11225.223	11296.496	11252.174	11290.008	11369.777	11162.804	11574.626	11260.794	11178.413	11268.855
275000 (returns)	10094.091	10347.514	10401.574	10289.682	10058.172	10323.520	10458.459	10292.367	9765.475	10234.496
280000 (returns)	11197.528	11378.959	11272.900	11320.910	11412.425	11382.303	11258.672	11227.703	11316.890	11135.021
285000 (returns)	11255.445	11365.308	11179.271	11311.777	11420.889	11351.168	11374.344	11276.801	11242.021	11427.412
290000 (returns)	11074.468	11159.233	11203.572	11193.887	11306.354	11418.016	11233.032	11337.297	11274.324	11183.782
295000 (returns)	11126.567	11078.758	11187.990	11260.289	11304.172	10356.805	11326.527	11347.115	11399.361	11222.645
300000 (returns)	11558.055	11367.889	11500.029	11153.854	11466.969	11376.872	11430.347	11351.696	11573.298	10954.777
305000 (returns)	11370.034	10912.375	11533.969	11143.722	11535.770	11244.773	11451.328	11531.048	11427.193	11419.237
310000 (returns)	11415.752	11175.704	11190.174	11495.787	11388.956	11320.705	11343.746	11511.955	11386.451	11489.748
315000 (returns)	11579.800	11522.998	11260.373	11501.641	11370.782	11492.771	11027.557	11583.267	11210.980	11618.541
320000 (returns)	11387.008	11320.724	11241.241	11384.966	11241.214	11322.209	11503.314	11480.594	11398.199	11366.627
325000 (returns)	11495.322	11514.326	11227.983	11415.972	11459.166	11365.242	11442.492	11084.449	11567.219	11552.266
330000 (returns)	10951.911	11311.016	11280.570	11350.732	11374.811	10719.153	11207.800	11174.669	11411.850	11039.771
335000 (returns)	11235.084	11038.240	74.689	11003.130	11270.975	11156.720	11254.949	11077.957	11327.701	11213.166
340000 (returns)	11137.428	11568.395	11486.718	11365.817	11237.256	11291.152	11111.487	11076.623	11265.316	11451.874
345000 (returns)	11589.424	11276.133	11141.266	11513.947	11336.041	11314.736	11329.232	11369.045	11347.416	11236.530
350000 (returns)	11091.044	11368.681	11372.503	11419.567	11177.627	11273.340	11481.473	11308.900	11431.141	11096.764
355000 (returns)	11067.449	11345.053	11443.169	11316.053	11207.792	11305.613	11164.252	11499.062	11352.662	11065.463
360000 (returns)	11251.797	11265.281	11246.001	11139.998	11274.787	11383.769	11375.678	11078.254	11326.332	11388.447
365000 (returns)	11396.904	11242.760	11275.751	11342.343	11122.430	11498.916	11292.823	11178.620	11427.350	11363.898
370000 (returns)	11324.059	11175.670	11265.557	11268.915	11137.988	11338.291	11214.154	11314.703	11187.463	11266.381
